smiles,logSolubility
N[S](=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-3.4507
C[C@@H]1CC=C(C)[C@H](\C=C\C(C)=O)C1(C)C,-3.802676912
CCCOCC(=NC1=C(C(F)(F)F)C=C(Cl)C=C1)N1C=CN=C1,-4.44
CCCCI,-2.9587
[Na+].[Na+].[O-][Si]([O-])=O,0.235635255
O=[V](=O)O[V](=O)=O,-2.303614127
CCO,1.233668218
NS(=O)(=O)C1=CC2=C(O1)SC(CNCC1=CC=CC=N1)=C2,-1.33
Clc1cc(Cl)cc(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.1
C[Si](C)(O)O[Si](C)(C)O,-0.1796
ClC(Br)Cl,-1.54
NNCCO,1.1186
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-3.265342251
FC(F)(F)C(Br)=C,-2.238585126
OC(=O)c1ccc(NC(=O)c2cccnc2)cc1,-3.0832
NC1=C2C=CC=NC2=C(S(=O)(=O)O)C=C1,-2.71
CCC(C)CC,-3.6826
CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCCC(O)=O.OCC(CO)(CO)CO,-6.61940343
CCCCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,-5.4
C[S](=O)(=O)NC1=NN=C(S1)[S](N)(=O)=O,-1.68
[K+].[O-]P=O,0.862674821
CCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.53
OCC(=O)CO,1.013864214
CNc1nc(Cl)nc(NC(C)C)n1,-2.8896
O=C1OC(=O)c2cccc3cccc1c23,-6.29705325
[NH4+].[I-],1.08677602
CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCC(O)=O.CCC(CO)(CO)CO.OC(=O)CCCCC(O)=O,-5.853064556
[Na+].CCCCC(CC)CO[S]([O-])(=O)=O,0.332963796
COCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,-7.323792769
FC1(F)Oc2cccc(c2O1)c3c[nH]cc3C#N,-5.1395
Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.68
OC(=O)CC(S)C(O)=O,0.522
Cc1cc(N[S](=O)(=O)c2ccc(N)cc2)sn1,-1.0762
C=COC=C,-1.261
O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C,-2.6706
Clc1ccc(cc1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.95
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC3=CC=CS3)C2=O)C(O)=O,-2.94
CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,-4.333139569
CC(CCC=C(C)C)CC#N,-3.104157036
NC(=O)NN=CC(O)C(O)C(O)CO,0.02
COc1cccc(c1)[N+]([O-])=O,-2.4861
C[C@H](NC(N)=O)C(O)=O,-0.7845
O=C1CSC(=S)N1,-1.7723
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,-2.91
OC1=CC2=C(C(=C1)O)C(=O)C=C(O2)C3=CC(=C(O)C=C3)O,-3.61
CC1=CC(=O)NC(=O)N1,-1.2557
Nc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-5.045264286
CCCCCC(=O)CCCCC,-3.5322
ClC1=C(Cl)C(=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1)Cl,-8.49
CC1=C(C(=O)CCl)C=C(C(C)C)C(O)=C1,-2.58
CO\N=C(C(=O)OC)/c1ccccc1COc2ccccc2C,-5.195
CC(C)(C)C1=CC(=CC(=C1SC(C)(C)SC2=C(C=C(O)C=C2C(C)(C)C)C(C)(C)C)C(C)(C)C)O,-8.17
CCCCCC#C,-3.0099
FC(F)(F)c1nc2cc(Cl)c(Cl)cc2n1C(=O)Oc3ccccc3,-4.4603
CN(C)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.48
CCCCOCOCCCC,-2.806877
OCC(C)C,0.04
NC1=C2C=C(F)C=CC2=NC2=C1C=CC=C2,-2.4
CC(C(O)=O)c1cccc(Oc2ccccc2)c1,-3.7
[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc2c(c1)C=C(C(=O)/C2=N/Nc3ccc(c4ccccc34)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.082414087
[H+].[Cl-].COC(=O)C(N)CO,0.577420768
COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,0.256718745
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1,-8.94
CC1OC(=O)C(C)OC1=O,-0.936025863
CCOC(=O)C1=CC(=C(O)C=C1)OC,-1.72
CO[P](=O)(OC)OC(=C\Cl)/C1=C(Cl)C=C(Cl)C(=C1)Cl,-4.52
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.8074
Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2.4862
CCC(O)CO,1.045169179
Cc1ccc(cc1O)[N+]([O-])=O,-2.1851
CC1OC(=C(O)C1=O)C,0.390669896
CNCCC(O)=O,-0.0543
[Zn++].[n-]1c2nc3[n-]c(nc4nc(nc5nc(nc1c6ccccc26)c7ccccc57)c8ccccc48)c9ccccc39,-6.983720983
CCCCOC(=O)c1ccc(C(=O)OCCCC)c(c1)C(=O)OCCCC,-4.807173711
Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.7202
[Zn++].CCCCCCC(O)CCCCCCCCCCC([O-])=O.CCCCCCC(O)CCCCCCCCCCC([O-])=O,-5.454848129
Nc1ccc(\C=C\c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,-4.06353038
CO[P](=O)(OC1=C(Cl)C=C(Br)C(=C1)Cl)C2=CC=CC=C2,-4.99
CC(C)(C)c1cc(CN2C(=O)N(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)C(=O)N(Cc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)C2=O)cc(c1O)C(C)(C)C,-7.292308693
C1Cc2ccccc2C1,-3.0351
CCOC(CC(C)O)OCC,0.0909
[Mg++].C[O-].C[O-],-3.994369951
C[S](O)(=O)=O,1.017244979
CC1(C)CCCC2(C)C1CCC34COC(C)(CCC23)O4,-5.645384837
[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O,-0.563962397
CCCCOC(=O)C1=CC(Cl)=C(O)C=C1,-3.51
CCCCOC(=O)C1=CC=C(NC(C)=O)C=C1,-3.46
[Na+].[Na+].[Na+].[Na+].[Cu++].[Cu++].[O-]c1cc(ccc1N=Nc2c([O-])c(cc3cc(ccc23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c4ccc(N=Nc5c([O-])c(cc6cc(ccc56)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c([O-])c4,-1.607428748
CCC(N)CO,1.0499
ClC1=CC=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1Cl,-8.3
COC(OC)\C=C/C(OC)OC,0.055
Oc1c(cccc1c2ccccc2)c3ccccc3,-5.683910105
O=Cc1ccc2OCOc2c1,-1.6324
N.N.OC(O)=O,-0.982660114
FC(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,-5.596058626
CN1C(=O)NN(C1=O)c2ccccc2,-2.9804
Nc1cccc(Cl)c1,-1.373368413
CC(C)c1ccc(cc1)c2ccccc2,-5.609857774
CN1C(=O)NC2=C(NC(=O)N2)C1=O,-1.5614
Nc1sc2cccc(O)c2n1,-1.9196
Cc1cc(n2nc3ccc(Cl)cc3n2)c(O)c(c1)C(C)(C)C,-5.499417627
CO[S](C)(=O)=O,-0.041921413
CC(=O)O[C@@H](C(O)=O)c1ccccc1,-1.2313
O=C2NC(=O)C1(CCCC1)C(=O)N2,-2.349
CN(C)[S](=O)(=O)N=C1SC(=NN1C)[S](N)(=O)=O,-2.7
Oc1cc(C=O)cc(c1O)[N+]([O-])=O,-1.937833911
[Cl-].[NH3+]c1cc(cc(Cl)c1O)[N+]([O-])=O,-2.699029836
CCN(CC)C(=O)CCl,-0.243
CC1CC(CC(C)(C)C1)OC(=O)C=C,-4.030447085
CC(C)(C)c1ccccc1O,-2.189958914
CC1=C(NC(=O)C(=O)C(=O)NC2=C(C)C=CC=C2)C=CC=C1,-2.2
CCNC(C)CC,-0.21
CC(=O)Oc1ccc(Br)cc1,-2.416604157
[Na+].[Na+].CCN1C(=C(N=Nc2ccc(cc2)[S](=O)(=O)c3ccc(cc3)N=NC4=C(O)N(CC)C(=O)C(=C4C)C[S]([O-])(=O)=O)C(=C(C[S]([O-])(=O)=O)C1=O)C)O,-2.10218738
CCOC(=O)N1C(=O)c2ccccc2C1=O,-2.738772633
OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,-3.952
CN1C2CCC1CC(C2)OC(=O)C(O)c3ccccc3,-1.44
Cc1ccccc1NC(N)=Nc2ccccc2C,-3.533884584
CCC(C)(CCC(C)C)C(=O)OCC1CO1,-3.513468741
CC(CCC(=O)O)=NNC(=O)C1=NC=CS1,-1.73
CCCCO[P](=O)(CC)OCCCC,-1.5687
C[Si](C)(C)CCCN,-1.9509
OC(C(O)c1ccccc1)C(O)=O,-0.3063
CCCCCCCCCCCCCCCCCC,-7.627539949
CCCI,-2.29
CCCCCCCC.CC(C)(C)OO.CC1(C)CC(CC(C)(C)N1)OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2,-5.05759511
OC(=O)C[C@@H](Cl)C(O)=O,-0.7953
[Ca++].[O-][S]([O-])(=O)=O,-1.715687645
CC(C)c1ccc(cc1)C(C)C,-6.602799271
CC(C)=CC\C=C(/C)C=C,-3.972930257
CC(CCC=C(C)C)C=C,-5.964586446
CCCCC(CC)C(=O)OOC(C)(C)C,-3.669517691
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.8765
NC1=C(Br)C(=O)N(N=C1)c2ccccc2,-3.124
Cc1ccc2nc3SC(=O)Sc3nc2c1,-5.3698
CC1(C)N(CO)C(=O)NC1=O,0.8009
CC(C)N1C(=O)N(CSC1=NC(C)(C)C)c2ccccc2,-5.5307
CC\C(NO)=C(\CC)N=O,-2.5525
[O-][N+](=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,-5.6201
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,-3.24
CCCN(CCC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.65
[Na+].[Na+].Cc1ccccc1Oc2ccccc2N\N=C/3C(=O)c4c(NC(=O)c5ccccc5)cc(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O,-2.050671467
CCCCCCCCCCCC[N+](C)(C)CC(O)C[S]([O-])(=O)=O,0.286518104
[Ca++].CC(=O)C(N=Nc1ccc(cc1[N+]([O-])=O)[S]([O-])(=O)=O)C(=O)Nc2ccccc2.CC(=O)C(N=Nc3ccc(cc3[N+]([O-])=O)[S]([O-])(=O)=O)C(=O)Nc4ccccc4,-4.674562122
CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.09873715
OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,-4.1718
Oc1cc(F)c(F)c(F)c1,-0.153609692
CC(=O)c1oc2ccccc2c1,-2.548488397
ON=C1CCCCCCCCC1=NO,-2.5813
ClC1=CC=C(OC2=C(Cl)C=CC(=C2Cl)Cl)C=C1,-6.64
CC(C)(CO)C(O)C(=O)NCCC(O)=O,0.6591
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-4.5835
[Cl-].CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,-0.8655
CC(C)(C)OOC1(CCCCC1)OOC(C)(C)C,-5.386213837
CCOC(=O)C(O)C=C,0.3627
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c2cncnc2,-3.4377
[Co++].CCC1CCC(CCC([O-])=O)C1.CCC2CCC(CCC([O-])=O)C2,-3.132383191
CC(=O)OC1=CC=C(C=C1)C(C)=O,-1.52
Cc1[nH]ccn1,0.512136367
Cc1cc(C)c(OCC(O)=O)c(Br)c1,-3.1234
O=CC=C(CCC=C(C)C)C,-2.06
CC\1=C(CC(O)=O)c2cc(F)ccc2C1=C\c3ccc(cc3)[S](C)=O,-4.552
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,-3.1097
c1ccccc1c2ccc(Cl)cc2,-5.2
CCCCCCCC(=O)CC(=O)c1ccccc1,-5.883696695
CCOC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,0.1139
NC1CC1,1.243394316
CC1=CC=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)N=C1,-4.29
[O-][N+](=O)C(Cl)(Cl)Cl,-2.0063
CCCC(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-2.84
CC(C)C(Br)C(O)=O,-1.103
CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,-4.594
COc1cc(CC(C(C)=O)C(C)=O)ccc1O,-1.786365949
OC1=CC(=O)C[C@@H](C1)c2ccccc2,-2.5113
c1ccc2c(c1)ccc3ccc4ccccc4c23,-7.8207
CCCC(C)(C)C,-4.3575
CC(OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1)C(O)=O,-5.04
Clc1ccc(Cl)c(c1)c2c(Cl)ccc(Cl)c2Cl,-7.1895
Brc1ccccc1,-2.568561457
Fc1cccc(CCl)c1,-2.5436
CC1(C)Nc2cccc3cccc(N1)c23,-2.929898895
CCC(CC)CO[Si](OCC(CC)CC)(OCC(CC)CC)OCC(CC)CC,-8.190644916
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(cc2)N=Nc3ccc(\C=C\c4ccc(cc4[S]([O-])(=O)=O)N=Nc5ccc(cc5)N=Nc6ccc(cc6)[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O.[O-][S](=O)(=O)c7ccc(cc7)N=Nc8ccc(cc8)N=Nc9ccc(/C=C/c%10ccc(cc%10[S]([O-])(=O)=O)N=Nc%11ccc(\C=C\c%12ccc(cc%12[S]([O-])(=O)=O)N=Nc%13ccc(cc%13)N=Nc%14ccc(cc%14)[S]([O-])(=O)=O)c(c%11)[S]([O-])(=O)=O)c(c9)[S]([O-])(=O)=O,-1.231545685
OC(=O)COc1c(Cl)ccc(Cl)c1Cl,-2.6198
[Sr++].Cc1c(Cl)cc(cc1[S](O)(=O)=O)N=Nc2c([O-])c(cc3ccccc23)C([O-])=O,-5.306582846
CC1=CCC2C(C1)C(=O)OC2=O,-1.09999437
CCCCC(CC)CNCC(CC)CCCC,-4.236722556
OCc1scnc1,0.525735536
CCN(CC)C(=O)NC1=CC(=C(OCC(O)CNC(C)(C)C)C=C1)C(C)=O,-1.9
CC(C)(O)C(Cl)(Cl)Cl,-1.346
CCCCCCCCCCCCCCCCCCCCO,-5.475024349
ClC(Cl)C(=O)N(CC=C)CC(=O)NCC=C,-1.0397
COc1cc(C=O)c(C)cc1O,-2.7435
OCc1cc(Cl)c(Cl)c(Cl)c1,-3.0948
BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,-4.9405
[Na+].[Na+].OCCN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(CCO)CCO)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-1.29966008
[NH4+].CCO[P]([O-])(=O)C(N)=O,0.7693
NC(=NO)N1CC2=CC=CC3=C2C(CCC3)C1,-1.35
CCCCCC(O)C=C,-1.821931715
CC(CO)(CO)C=O,0.928933376
CCCCCCCCN1SC=CC1=O,-2.6301
CC(C)(N=NC(C)(C)C#N)C#N,-2.713250998
Nc1ncc2[nH]cnc2n1,-1.21
S=C(SSSSSSC(=S)N1CCCCC1)N2CCCCC2,-7.631732206
COc1cc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,-5.46309979
Cc1cccc(O)c1C,-1.424196078
CN(C)c1ccc(cc1)C(=O)c2ccc(cc2)N(C)C,-2.8267
NC(Cc1ccc(O)c(O)c1)C(O)=O,-1.5959
OCC(O)C(O)C(O)C(O)C(O)C=O,-0.3226
Nc1c(Cl)cc(Cl)cc1Cl,-3.6912
O=C(O)C=CC(N=CN1)=C1,-1.96
O=C1CCCC1,0.553677557
CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,-8.3221
CCC(C)c1ccc(O)cc1,-2.1945
NC(=S)c1c(Cl)cccc1Cl,-2.3363
CCC(C)OC(=O)Nc1cccc(Cl)c1,-3.1727
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.9384
COc1cc(Cl)c(OC)cc1Cl,-4.413
CCC(O)c1ccccc1,-2.340367591
CCCCCC#CC(=O)OC,-3.009132774
COC1=CC=C2C=C(C(C)C(=O)OCCCCN3CCN(C)CC3)C=CC2=C1,-1.29
CCOC(=O)N1CCC(=O)CC1,0.766506387
CCO[P](=S)(Oc1ccc(cc1)[N+]([O-])=O)c2ccccc2,-5.0169
COC(=O)[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.24
CCCCCC(=O)OC1=CC=C(NC(C)=O)C=C1,-4.14
C1=COC(=C1)C(=O)C2=NO[N+](=C2C(=O)C3=CC=CO3)[O-],-3.85
