smiles,logSolubility
OC(=O)CC1=C(Cl)C=CC(=C1Cl)Cl,-3.08
CC(=O)C(N=Nc1ccccc1OCCOc2ccccc2N=NC(C(C)=O)C(=O)Nc3ccc4NC(=O)Nc4c3)C(=O)Nc5ccc6NC(=O)Nc6c5,-7.634485568
CN1N=C(SC1=N[S](=O)(=O)C2=CC=CC(=C2)[N+]([O-])=O)[S](N)(=O)=O,-2.67
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-7.0
CCCCCCCCCCCC(=O)OCC(O)CO,-4.660234439
OC1=CC=C(Br)C=CC1=O,-3.5629
CCOC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.86
OC(=O)c1ccc(c(c1)C(O)=O)[N+]([O-])=O,-1.3391
Clc1cccc(c2ccccc2)c1Cl,-5.3498
CCC(=O)C(C)CC=C(C)C,-2.701095244
CCCCCCCCCCCCCCCC[Si](OC)(OC)OC,-5.539863641
ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C5(Cl)C(=C(Cl)C4(Cl)C5(Cl)Cl)Cl,-13.1719
C=CC#C,-1.4648
CCCCCCC(O)=O.CC(C)(CO)CO,-6.670869008
CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,-3.796046333
OC(=O)C(CCBr)(c1ccccc1)c2ccccc2,-4.069491258
C[C@H](NC(N)=O)C(O)=O,-0.7845
ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,-1.17979792
CN(C(C)=O)C(=O)COC(=O)c1ccccc1,-2.8664
Cc1cc(C)c(N)c(C)c1N,-0.820716356
COC1=C(F)C=C(C=C1)C2=C(Cl)N=C[N]2C3=CC=C(C=C3)[S](=O)(=O)N[P](O)(O)=O,-2.55
Cc1cc(c(OP2OCC3(CO2)COP(OC3)Oc4c(cc(C)cc4C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C)C(C)(C)C,-7.801238331
CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.058168846
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,-3.187166345
[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Co++].[Co++],-8.401098843
CCC(C)C1NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=C[NH]C=N5)NC(=O)C6CCCCN6C(=O)C7CCC=NN7C1=O,-2.6
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-2.879922295
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.652
[Na+].[K+].Oc1ccc2ccccc2c1N=Nc3ccc(cc3)N=Nc4cccc(c4)[S](=O)(=O)Nc5ccc6cc(cc(c6c5)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.209646244
CCOC(=O)C1=CN=C[N]1C(C)C2=CC=CC=C2,-4.73
CC1=CC2=CC=CC(O)=C2N=C1C,-3.32
CO[P](=S)(Oc1cc(Cl)c(Br)cc1Cl)c2ccccc2,-7.1379
NC(=O)c1c(Cl)cccc1Cl,-1.8427
CC(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(C)=O)cc2,-8.058503028
CCc1ccccn1,0.501
[K+].[K+].CCCCCCCCCCCCCC(=O)NCC([O-])=O.CCCCCCCCCCCC(=O)NCC([O-])=O,-0.3429717
Clc1ccc(Cl)c2cc(Cl)c(Cl)cc12,-7.5163
c1cc(C)ccc1C(C)C,-3.77
CCCCC(CC)COC(C)=O,-4.645140005
[Fe++].[O-][S]([O-])(=O)=O,0.631332711
CCCCCCCC1CCCC1=O,-3.769441651
CCCCCCC,-4.4694
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-5.6133
O=C1CCCCCCCCCN1,-1.8862
ClC1=CC(=C(Cl)C=C1)C2=CC(=CC=C2Cl)Cl,-7.04
NC(Cc1cc(Cl)c(O)c(Cl)c1)C(O)=O,-1.7546
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-6.5363
CC12CCC(C3=C1N=C(NS(=O)(=O)C1=CC=C(N)C=C1)N=C3)C2(C)C,-4.08
CCc1cccc(C)c1N,-1.706127176
CC(=C)CC(C)(C)C.N(c1ccccc1)c2ccccc2,-5.087662615
OC(=O)C1=CC(=CC=C1)N=C=S,-3.25
[O-][N+](=O)C1C(=O)NC(=O)NC1=O,-2.284
CCOC(OCC)OCC,-2.040520296
NC1=NC(=O)NC2=C1N=CC=N2,-3.36
CC(=O)NC1=CC=CC(=C1)N=C=S,-3.53
O=C1NC(=S)C2=C(N1)NC(=O)N2,-4.04
COCNC(=O)C(C)=C,0.791965313
Clc1cccc(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cccc5c(NC(=O)C6=Cc7ccccc7C(=N/Nc8cccc(Cl)c8Cl)\C6=O)cccc45)c1Cl,-9.227651248
CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(=C1O)C(N)=O)C(=O)C4=C(C=CC=C4O)C3(C)O,-3.15
CCCCCCCCC\C=C\CC1CC(=O)OC1=O,-4.425503245
CCNC(=O)OC1=C(O)C(=CC(=C1)\C=C(C#N)/C(=O)N(CC)CC)[N+]([O-])=O,-3.18
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1O,-3.55
[Na+].CCN(CC)c1ccc(cc1)[C+](c2ccc(cc2)N(CC)CC)c3ccc(cc3[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.406689269
CCCC(C)=C,-3.033
Fc1ccccc1CCl,-2.541
C\C=C/CO,0.3621
NC(Cc1[nH]nc2ccccc12)C(O)=O,-1.4091
COc1ccc(NC(N)=O)cc1,-1.5917
ClC(=O)c1ccc(cc1)C(Cl)=O,-4.028793779
Oc1ccc(c(O)c1O)C(=O)c2ccc(O[S](=O)(=O)c3cccc4C(=O)C(=CCc34)N=NN=N)cc2,-5.105290731
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)CN,-2.44
CC(C)CCO,-0.468101062
CCCCOP(=O)(OCCCC)OCCCC,-2.85
CC(CN(C)C)CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2,-4.79
S=C=S,-1.559422096
CC1CCCCC1O,-0.864495868
[Se],-6.575187845
Oc1cc(Cl)ccc1Cl,-1.911165602
CCO[P](=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,-5.9521
COCC(C)OC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.48
CC(=O)N(CCN(C(C)=O)C(C)=O)C(C)=O,-2.279225735
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,-6.40319542
CC(=O)N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-2.183
CCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,-7.208650928
CCCCOCCOC(N)=O,-0.5084
CC(C)[C@H]1CCC(=CC1=O)C,-1.78824369
CC(=C)C(O)=O.CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClCC3CO3,-5.229282852
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(cc2)N=Nc3ccc(\C=C\c4ccc(cc4[S]([O-])(=O)=O)N=Nc5ccc(cc5)N=Nc6ccc(cc6)[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O.[O-][S](=O)(=O)c7ccc(cc7)N=Nc8ccc(cc8)N=Nc9ccc(/C=C/c%10ccc(cc%10[S]([O-])(=O)=O)N=Nc%11ccc(\C=C\c%12ccc(cc%12[S]([O-])(=O)=O)N=Nc%13ccc(cc%13)N=Nc%14ccc(cc%14)[S]([O-])(=O)=O)c(c%11)[S]([O-])(=O)=O)c(c9)[S]([O-])(=O)=O,-1.231545685
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1
CC(C)C1CCC(C)CC1OO,-2.588821642
NC(=O)C=Cc1ccccc1[N+]([O-])=O,-1.2837
CC(=O)NC(CCC(=O)O)C(=O)O,-0.71
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943
CCC(Cl)(Cl)Cl,-1.8898
CC(=O)OCC(C(OC(C)=O)c1ccccc1)[N+]([O-])=O,-3.972
O=[S](Cc1ccccc1)Cc2ccccc2,-2.858808721
O=[P](OCc1ccccc1)(OCc2ccccc2)O[P](=O)(OCc3ccccc3)OCc4ccccc4,-7.254042677
[K+].OP(O)O,1.152409408
ClC(Cl)(Cl)C=O,-0.691340871
O=C(OCC1CO1)c2ccc(C(=O)OCC3CO3)c(c2)C(=O)OCC4CO4,-2.762296476
Cc1ccc(Nc2cc(C(O)=O)c(Nc3ccc(C)cc3)cc2C(O)=O)cc1,-5.070513482
[Ni++].[O-][Mo++]([O-])([O-])[O-],-1.672068062
CCOC1=NO[N+](=C1S(=O)(=O)C2=CC=CC=C2)[O-],-4.24
CCOC(=O)C1=NN(C(=O)C1)c2ccccc2,-3.255345443
C[C@@H]1CC=C(C)[C@H](\C=C\C(C)=O)C1(C)C,-3.802676912
CCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-2.37
Cc1ccc(N)cc1C,-1.5036
CCN(CC)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.59
CC(=O)C(=N\O)/c1ccccc1,-2.3676
CC(=O)C1CCC2C3CCC4=CC(=O)CC(O)C4(C)C3CCC12C,-3.82
CC(C)OCCOC(C)=O,-0.165775242
[O-][N+](=O)c1cccc(Br)c1,-1.3054
CCOC(=O)C(Cl)C(C)=O,-0.985949247
CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC,-7.835715931
CCCCCCCCCCCCCCCCCCN1C(=O)c2ccc3Sc4ccccc4c5ccc(C1=O)c2c35,-7.96678917
CCCCC(=O)NNC(=O)CCCC,-2.16
OC(=O)COc1ccc(Cl)cc1Cl,-2.5139
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,-7.337
Clc1cc(Cl)cc(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.1
CCCCn1cnc2N(C)C(=O)N(C)C(=O)c12,-1.8069
CCOc1ccccc1\C=C\C([O-])=O,-3.3248
O=C1c2ccccc2C(=O)c3c4Nc5ccc6C(=O)c7ccccc7C(=O)c6c5Nc4ccc13,-7.946874563
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0.3577
COc1cccc(Cl)c1,-2.783
CCCC(C)C(O)CC,-1.9636
O=C1NC(=O)C2=C(N1)NC(=O)C(=O)N2,-4.06
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,-2.404
CCCC(C)O,-0.254140825
NC1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(O)=O)C(=O)c4cc3F)c5ccc(F)cc5F,-4.5296
ClC1=CC(Cl)=C(Cl)C=C1C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,-8.94
CCC(C)(CCC(C)C)C(=O)OCC1CO1,-3.513468741
Oc1ccc(Cc2ccccc2)cc1,-3.4009
[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,0.118989877
OC1=C(Br)C=C(\C=N\OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1Br,-5.19
[Cl-].C[N+](C)(C)C,0.960189446
c1ccc2C(O)N3CCC(O)C3=Nc2c1,-2.07
COC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O,-1.82
CC(COC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2,-1.53
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,-6.3508
O=C(O)C(SCCSC(C(=O)O)C1=CC=CC=C1)C1=CC=CC=C1,-3.41
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O,-0.472461116
C[C@H](NC(N)=O)C([O-])=O,-0.9656
CCC(O)c1ccccc1,-2.340367591
CCCCCN,1.0597
CNC(=O)O/N=C/C1(C)SCC(C)S1,-2.3698
c1ccc(cc1)c2ccccc2c3ccccc3,-5.2692
CCN1CCCC1=O,0.946307061
[I-].CCN1C=CC(=CC=Cc2cc[n+](CC)c3ccccc23)c4ccccc14,-2.6816
Cc1c(CO)nccc1OCC(F)(F)F,-1.792073711
CNCc1cccc2ccccc12,-1.715098888
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5.1495
CC12CC3=C(ON=C3)C=C1CCC4C2CCC5(C)C4CCC5(O)C#C,-5.51
CC(C)CCC1(CCO)C(=O)NC(=S)NC1=O,-2.56
CC1=CC=C(C=C1)C(O)=O,-2.53
CC(=O)NC(CSC1=CC(Cl)=C(Cl)C=C1)C(=O)O,-2.89
ClC1=CC=C(OC2=C(Cl)C(=CC=C2Cl)Cl)C=C1Cl,-7.35
[nH]1cnc2ncncc12,0.6194
OC1(CCCCC1)C(=O)c2ccccc2,-2.664780194
CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CC(C)(CO)CO,-6.655885563
[Na+].[Na+].CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)N=Nc3ccc(N=Nc4cccc(c4)[S]([O-])(=O)=O)c5ccccc35,0.171543767
CCCCCCCCCCCCCCCCCCN,-3.631245614
CC(C)(C)c1cc(CCC(=O)OCCSCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-5.808172472
C1CCCCCCCCCCC1,-7.02202606
CC(C)CCCC(C)C\C=C\C(C)=C\C(=O)OCC#C,-4.7239
C1=CC2=C(C=C1)C1=C(C=NC=C1)N2,-3.73
n1(Cc2ccccc2)cncc1,-2.26
CC(O)C(C)Cl,-0.2122
CC1=C(C(N)=O)C(=O)N(CCC(O)=O)C(=C1)O,-1.602448873
O=C1NC(=O)N(CC2=CC=CC=C2)C=C1F,-2.65
CC(O)COC(=O)C=C,0.8856
OCCN(Cc1ccc(Oc2ccc(cc2)[N+]([O-])=O)cc1)C(=O)C(Cl)Cl,-5.1241
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4.1546
CC(C)(C)O,1.130047012
CCOC1=CC=C(NC(=O)NC2=CC=C(OCC)C=C2)C=C1,-4.44
CCOC(=O)c1ccc(O)c(I)c1,-3.4924
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,-6.621817899
CC1CNCC(C)O1,0.938638008
CCN(CC)C(=O)\C(=C/C1=CC(=C(O)C(=C1)[N+]([O-])=O)OC(=O)NC(C)(C)C)C#N,-3.53
CC(=O)C(N=Nc1ccccc1C(O)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-7.330901471
C1COC=CC1,-1.038398213
CN(C)CNC(=O)C1=CC=CC=C1,0.42
CCCCCCCCCCCCOC(=O)C(C)O,-4.63414462
NC1=NC(=C(C=C1)N=NC2=CC=CC=C2)N,-4.24
Cc1ccc(N)cc1Cl,-1.753126312
[NH4+].[NH4+].[Zn++].[Zn++].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,-0.289761762
CCN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.23
OC1=C(C(C2=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]3N(C)C)=O)(O)[C@@]3([H])C[C@]2([H])[C@@]4(O)C)=O)C4=CC=C1,-2.93
[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)OCC[S](=O)(=O)c1ccc2c(ccc(N\N=C/3C(=O)c4c(NC(=O)c5ccccc5)cc(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O)c2[S]([O-])(=O)=O)c1,-0.389314941
CN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-1.09
CC(C)CC(N)C(=O)NCC(=O)NCC(=O)O,0.31
[Si],-5.663160057
[Li+].CCCCCCCC\C=C/CCCCCCCC([O-])=O,-6.79723893
Clc1ccc2Nc3cc4C(=O)c5ccccc5Nc4cc3C(=O)c2c1Cl,-7.066625646
CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(N)C=C2)[S](N)(=O)=O,-2.5
Clc1ccc(cc1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.88
CC(=O)NC1=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=NC=C1,-3.39
Cc1occc1,-1.4372
CCCCN[S](=O)(=O)c1ccccc1,-2.675782414
O[S](=O)(=O)C1=NC=C[NH]1,-0.3
CCC(OCCCOC)OC(C)=O,-0.016848465
CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,-6.05
CI,-1.214583849
N[S](=O)(=O)c1ccc(SCCCCO)cc1,-2.5141
Clc1ccc2N(C3CC[NH2+]CC3)C(=O)Nc2c1,-2.663075861
CC(F)(F)Cl,-1.723390854
Nc1c(Cl)c(F)nc(OCC(O)=O)c1Cl,-3.4475
Cc1c2ccccc2cc3c4ccccc4ccc13,-7.343
CCCCO[P](=O)(CC)OCCCC,-1.5687
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.95
CC(C)CC(N)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)O,-1.58
CC/C=C/CC/C=C/C=C,-3.34190657
CC(=C)C(=O)OCCOC(=O)C(C)=C,-2.261313265
CN1C=C(C(N)=O)C(=C(F)C1=O)NC2=C(F)C=C(Br)C=C2,-4.14
[Ba++].[O-][S](=O)(=O)c1c(N\N=C\2C(=O)C=Cc3ccccc23)ccc4ccccc14.[O-][S](=O)(=O)c5c(N\N=C\6C(=O)C=Cc7ccccc67)ccc8ccccc58,-5.950428144
OC(=O)CNC=O,0.2672
COC1OC(CO)C(O)C(O)C1O,0.745212549
[Na+].[Na+].[Na+].[Na+].COc1ccc(cc1N\N=C/2C(=O)c3c(N)c(N=Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)c(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O)[S](=O)(=O)CCO[S]([O-])(=O)=O,-0.416104482
CCCCNC(=O)[N]1C(=NC2=C1C=CC=C2)NC(=O)OC,-4.86
Oc1ccc(cc1)C2NC(=O)NC2=O,-2.17310492
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.64
[Na+].[Na+].Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S]([O-])(=O)=O)c4C(=O)c5ccccc5C(=O)c24)[S]([O-])(=O)=O,-1.79226117
Nc1ccc(cc1)[S](=O)(=O)c2ccc(NCCO)cc2,-2.597
CC(C)(C)OO,0.884647226
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4.3979
COC1=NC=C(NC(=O)C2CC2)C=C1,-2.14
C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,-5.006428958
NN[P](=O)(Oc1ccccc1)Oc2ccccc2,-2.2373
CCCCCCCCCC(=O)OCC,-4.1006
O=C=Nc1ccc(cc1)C(c2ccc(cc2)N=C=O)c3ccc(cc3)N=C=O,-6.565096595
ClC1=CC(=C(Cl)C(=C1Cl)Cl)C2=CC(=C(Cl)C(=C2Cl)Cl)Cl,-9.16
CC(=O)C1=CC=C(NN=C(C#N)C#N)C=C1,-2.71
[Co++].OC(=O)CC(O)(CC([O-])=O)C([O-])=O,-0.954573972
CCCCC1(CCCC)C(=O)NC(=O)NC1=O,-2.8756
CC(C)(O)C=C,0.351057238
CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Cl)[N+]([O-])=O,-7.051424595
[K+].CCCCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O,-0.830822577
CC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.17
ClCc1ccc(Cl)cc1Cl,-3.512942193
CC1CCC(C)O1,0.0723
C1C[n+]2ccccc2c3cccc[n+]13,-3.425
CCCCCc1ccccc1,-4.6434
CCCOC(=O)C1=CC=C(O)C=C1,-2.68
[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,-2.967747126
COP(=S)(OC)SCN2C(=O)c1ccccc1C2=O,-4.1
CCC(C)CC(O)CC,-1.8602
Cc1ccc2Nc3cc4C(=O)c5cc(C)ccc5Nc4cc3C(=O)c2c1,-7.783778559
CCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-5.24
C\C(Cl)=C\Cl,-1.6138
CCN1C=C(C(=O)O)C(=O)C2=C1C=C1OCOC1=C2,-4.38
[Li+].O.O.O.[O-][Cl](=O)(=O)=O,0.461218862
ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl,-6.5362
CC(C)(O)C1CCC(C)(O1)C=C,-1.799728458
[O-][N+](=O)Cc1ccc2ccccc2n1,-2.0545
C1OC1COc2ccc3c(OCC4CO4)cccc3c2,-3.919173798
ON=C1CCCCC1,-0.849572956
CCOCN(C(=O)CCl)c1c(C)cccc1CC,-3.0827
OC(CC(O)=O)C(O)=O,0.64
CCN1C(=O)N(C)c2ncn(C)c2C1=O,-0.719
N[C@H](Cc1ccc(O)cc1)C(O)=O,-2.6049
ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl,-10.1
Clc1ccccc1I,-3.54
[Zn++].CC(C)CC(C)O[P]([S-])(=S)OC(C)C.CC(C)CC(C)O[P]([S-])(=S)OC(C)C,-2.318974913
Nc1ccc(cc1)[S](=O)(=O)Nc2ccnn2c3ccccc3,-2.3213
[Na+].[Na+].Oc1ccc(Cl)cc1N\N=C/2C(=O)c3c(O)cc(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.289808658
CC(CCC(O)=O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C,-6.46
