smiles,logSolubility
CCC(=O)OOC(=O)CC,-0.9634
[Na+].[Na+].OCCNc1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(NCCO)nc(Nc6ccccc6)n5)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-1.4592144
Nc1cccc(Cl)c1,-1.373368413
NC1=C2C=CC(C(F)(F)F)=CC2=NC2=C1C=CC=C2,-2.17
C1CCCCCCCCCCC1,-7.02202606
CC(C)CCCCCOC(=O)C=C,-4.170655467
COC(=O)[C@@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.3219
CC1=CCC2C(C1)C(=O)OC2=O,-1.09999437
CCCC(=O)OC[N]1C=C2C(=O)N(COC(=O)CCC)C=NC2=N1,-3.55
CCCC[Sn](=O)CCCC,-4.794038183
CC(C)(C)c1ccc2OC(=O)C(c2c1)c3cc(ccc3OC(=O)c4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)C(C)(C)C,-8.848512617
N[S](=O)(=O)c1scc(c1)C(=O)c2ccc(O)cc2,-2.8612
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,-8.754650095
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.79
CCOC=O,0.151494188
CCCCC(CC)COC(=O)OOC(C)(C)C,-4.659958513
C1CCC(CC1)NSc2sc3ccccc3n2,-5.91714268
[Na+].Cc1cc(ccc1N)[S]([O-])(=O)=O,-1.729501225
C=CCS(=O)SCC=C,-0.83
COc1ccc(NC(=O)CC(C)=O)cc1,-1.901477183
ON=C(C1=CC=CC=C1)C(=NO)C1=CC=CC=C1,-5.9
O=[Zn],-4.448167715
CN(C(=O)N(C)c1ccccc1)c2ccccc2,-3.497557581
[Li+].[Cl-],1.134397972
CN(C=C)N=O,-0.4579
CCCCCCCCOC(=O)CCCCCCC,-6.709998828
[Na+].[O-]C(=O)COc1ccccc1,0.108595705
CCCC(CCC)C(O)=O,-1.857977427
COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(OC)c(Cl)cc4OC)C(=O)Nc5ccccc5,-7.846560339
O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O,-1.5161
CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1,-3.12750109
[O--].[O--].[O--].[As+3].[As+3],-1.045896296
CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,-5.2409
CC(=O)C(N=Nc1ccc(C)cc1[N+]([O-])=O)C(=O)Nc2ccc(Cl)cc2,-7.605298094
CCCCC(=O)N1C(=O)NC=C(F)C1=O,-2.3
CC(=C)C1CCC(=CC1)C,-3.84649653
Oc1c(I)cc(C#N)cc1I,-3.61
CCNC(=O)Nc1sc(cn1)[N+]([O-])=O,-2.8578
CC1CNCCN1,0.6378
[H+].[Cl-].CNC(=O)Oc1cccc(c1)N=CN(C)C,0.5037
COC(=O)c1ccc(cc1)C(=O)OC,-3.796856222
NC(=O)CNC(=O)OCC1=CC=CC=C1,-1.88
IC(I)I,-3.5952
NCC(=O)NCC(=O)NC1=C(Cl)C(=C(C=C1[S](N)(=O)=O)[S](N)(=O)=O)Cl,-1.23
COC(=O)OC1=CC=C(NC(C)=O)C=C1,-1.69
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.2388
O=C(C1=CC(F)=CC=C1)N(O)C1=CC=CC=C1,-2.6
CC(=O)CC1=NCCS1,-1.156
N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(F)C(=C(F)C(=C2F)F)F)S1,-1.21
Oc1ccc(Nc2ccccc2)c3C(=O)c4c(c(O)ccc4[N+]([O-])=O)C(=O)c13,-8.646142991
CCCCCCCCCCCCC(CO)CCCCCCCCCC,-5.549815883
ClC1=CC(=C(C=C1)C2=CC(=CC=C2Cl)Cl)Cl,-7.26
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)OC2[C@H](C)O[C@H](C[C@@H]2OC)OC3[C@@H](C)/C=C/C=C/4CO[C@@H]5[C@H](O)C(=C[C@@H](C(=O)O[C@H]6C[C@@H](C\C=C3/C)O[C@@]7(C6)O[C@@H]([C@@H](C)C=C7)C8CCCCC8)[C@]45O)C,-7.555881514
CC(C)(C)OC(=O)C=C,-1.804593715
O[P](O)(=O)CCCl,0.8401
CN(C)N=NC1=CC=C(C(=O)O)C=C1,-0.8
CC(C)(C)C(=O)OCN1C=C(F)C(=O)N(COC(=O)C(C)(C)C)C1=O,-3.9
COC1=C(OC)C2=C(COC2=O)C(N)=C1,-2.08
CCOC(N)=O,0.7314
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,-2.47
C=COCCOCCOC=C,-1.053070208
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23,-0.4018
CC(CC(O)=O)C(O)=O,0.48
ClC1=CC=C(OC2=C(Cl)C=CC(=C2Cl)Cl)C=C1,-6.64
CCNC1=NC(Cl)=NC(NC(C)C)=N1,-3.76
[O-]c1ccc2ccc[nH+]c2c1,-2.5038
O=C1NC(=CC=N1)NC(=O)c2ccccc2,-5.159680215
Clc1cc(Cl)c(c(Cl)c1)c2ccc(Cl)c(Cl)c2,-7.91
OCC1CO1,1.1303
CC1=CC(=C(C)C=C1)C(O)=O,-2.92
CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,-7.273925856
O=[Y],-5.175698148
CNC(N)=O,1.130281439
OCC1CCCCO1,0.9349
CO[P](=S)(OC)SCc1nc(N)nc(N)n1,-3.069
CN[S](=O)(=O)c1cc(OC)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)cc1OC,-7.89163614
NNC(=N)N[N+]([O-])=O,-1.6458
CC1=NC2=C(N=CNC2=O)N=C1,-1.65
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-3.6444
ClCCC(=O)NCc1ccccc1,-3.2959
CNCc1ccccc1,0.9166
CCCCC(C)C(C)O,-2.0578
CNC=O,1.228647734
OCCNc1ccc(cc1[N+]([O-])=O)N(CCO)CCO,-1.795385572
CC(C)C(C)C(C)C(O)C#CC(C)C(C)O,-2.2756
BrC1=C(C=CC2=CC=CC=C12)N=C=S,-4.32
[Ca++].CC1=NN(c2cccc(c2)[S]([O-])(=O)=O)C(=O)C1N=Nc3cc(Cl)c(Cl)cc3[S]([O-])(=O)=O,-3.839084061
CCCCS(=O)(=O)NS(=O)(=O)CCCC,-0.76
CCOC=C,-0.858
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.3465
CCCCCCCCCCCCCC(O)=O,-5.3293
OC(=O)C1CC(=O)c2ccccc2C1,-2.1031
CC1=CC=CC(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1,-4.47
CC[C@@H](C)c1cccc([C@@H](C)CC)c1O,-5.0593
CCOC(=O)CSc1nc(nn1C(=O)N(C)C)C(C)(C)C,-2.861
CN1N(C(=O)C(=C1C)CC2=C(C)N(C)N(C2=O)c3ccccc3)c4ccccc4,-2.9549
CN(C)C(N)=N,-1.7306
ClC1=CC(=C(OC2=CC=CC(=C2Cl)Cl)C=C1)Cl,-6.65
CCC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,0.02
CCCCCCC(C)=O,-2.153696327
CCCCCCCCCC(C)(C)SSC1=NNC(=S)S1,-3.988563911
O=[P](OCc1ccccc1)(OCc2ccccc2)O[P](=O)(OCc3ccccc3)OCc4ccccc4,-7.254042677
OC(=O)C(I)=C(Br)I,-1.2891
CCCCCCCC\C=C/CCCCCCCCNCCCN.CCCCCCCC\C=C/CCCCCCCC(O)=O.CCCCCCCC\C=C/CCCCCCCC(O)=O,-8.25019206
COC(=O)C=C(C)C,-1.414000411
[O-]C(=O)[C@H](Cc1ccccc1)[NH2+]CCC#N,-1.4939
CCCc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-3.3075
CCOC(C)(C)C,-0.9302
CCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.13
CC(O)C(C)\C=C/C1CC=C(C)C1(C)C,-3.786028703
O=C1CCCCCCCCCN1,-1.8862
NC1=CC2=C(C=C1)C=CC(=C2)[S](O)(=O)=O,-3.05
C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,-4.41
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,-1.127
CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,-2.5622
CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,-5.708288297
NC(CO)C(O)=O,-0.02
CC(C)(OC1CCCCC1)C(O)=O,-1.0798
CO[P](=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,-3.68
CCCN1CC(C)N2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.24
CC(C)=C1OC(=O)N(C1=O)C2=C(F)C=C(Cl)C(=C2)OC3CCCC3,-6.21
CC(O)C#N,1.148258691
CCOC(=O)C1(CCN(C)CC1)c2ccccc2,-1.8861
OC1(C(=O)NC(=O)NC1=O)C2(O)C(=O)NC(=O)NC2=O,-1.9942
O1C(C)C(O)C(N)C(O)C1OC2C=CC=CC=CC=CCC(C)OC(=O)C=CC(O3)C3CC(O)CC4(O)OC(C(C(=O)O)C(O)C4)C2,-3.21
CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC,-7.835715931
CC1=C(CCC1(C)C)C(O)=O,-2.8871
CC(=O)NCCO,0.9867
OC(=O)COc1ccccc1[N+]([O-])=O,-2.016
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC.CCCCCCCCCCCC(CC)CCCCCCC(CC)CCCCCCC.CCC1CCC(CC)CC1.Cc2cccc(C)c2.C3CCC4CC5CCCCC5CC4C3.c6ccc7ccccc7c6.c8ccc9cc%10ccccc%10cc9c8,-5.405053261
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C(=C1)Cl,-8.44
C=COC(=O)c1ccccc1,-2.622959195
ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,-7.2784
[Na+].CCCCCCCC/C=C/CCCCCCCC(=O)N(C)CC([O-])=O,-0.097522226
Brc1cc2C(=O)c3cccc4c(Br)cc5C(=O)c6cccc1c6c2c5c34,-7.633199042
CC(C)(COC(=O)c1ccccc1)COC(=O)c2ccccc2,-5.422780359
[Zn++].Cc1cccc2[N-]C(=S)Nc12.Cc3cccc4NC(=S)[N-]c34,-4.08795879
CCC(C)(C)NC(N)=O,-1.0142
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],-4.29
CCCCCCNCCCCCC,-3.1574
[Ca++].NC#N,-0.446096322
CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](N)(=O)=O,-7.831098413
CCCSCCC,-2.58
OCCOCCO.O=C1OC(=O)c2ccccc12,-1.405240463
CCCCCCCCOC(=O)C(C)O,-1.2726
[O--].[O--].[O--].[Dy+3].[Dy+3],-5.367585356
Cc1cc(C)cc(OCC(O)=O)c1,-2.3527
OCc1ccccc1[N+]([O-])=O,-1.4861
S=C(NNC1=CC=CC=C1)N=NC2=CC=CC=C2,-6.61
CCCCCCCCCOC(=O)c1cccnc1,-3.0958
SC1CCCCC1,-3.367213956
Cc1c(C(O)=O)c(O)cc2C(=O)c3c(O)c(O)c([C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(O)c3C(=O)c12,-2.5784
CCC#C,-1.2753
C1C(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C)CCC3C2(C)C1,-3.75
CC(C)C(C)C(C)C,-4.6961
Cc1ccc2nc3SC(=O)Sc3nc2c1,-5.3698
COCCOCCO,0.9203
CCCCCCCCC(=O)N(C)C,-2.144049559
CCOc1ccccc1NC(=O)C(=O)Nc2ccc(CCCCCCCCCC(C)C)cc2,-6.09944947
FCCCl,-0.5291
COC(=O)C1=CC=C(OC(C)=O)C=C1,-2.5
CC(C)c1ccc(C=O)cc1,-2.785256582
CC1=C(CCCO1)C(=O)NC2=CC=CC=C2,-2.56
COc1ccccc1O,-0.8221
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-2.879922295
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.6657
CC(C)(c1ccccc1)c2ccc(O)cc2,-4.096484707
ClC1=CC(=C(Cl)C=C1)C2=C(Cl)C(=C(Cl)C=C2)Cl,-7.91
CC(=O)Nc1ccc(NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(ccc4Cl)C(N)=O)/C2=O)cc1,-7.304443807
[Se],-6.575187845
N[C@@H](CCC(O)=O)C(O)=O.OCCN(CCO)CCO,0.111437809
Cc1cc(cc(C)c1O)C(C)(C)c2cc(C)c(O)c(C)c2,-4.952868803
CO[P](=O)(OC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,-3.4066
CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,-2.82
CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,-3.408
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,-2.82
Nc1ccc2c(O)cc(cc2c1)[S](O)(=O)=O,-2.679885573
O=C(COC(=O)C1=CC=CC=C1)N(C2CCCCC2)C3CCCCC3,-5.06
COC1=CC2=C(C=C1OC)C(=NC=N2)N3CCN(CC3)C(=O)NC4=CC=C(C=C4)[N+]([O-])=O,-6.95
CCCCCC1COCCC1OC(C)=O,-2.998795888
NCc1ccncc1,0.966
Clc1ccc(c(Cl)c1Cl)c2ccccc2Cl,-6.8299
CC1=C2C=CC=CC2=C(CN2CCOCC2)C2=C1C=CC=C2,-4.4
[Na+].Cc1ccc(cc1N)C(=O)Nc2ccc(cc2)[S]([O-])(=O)=O,-0.949277587
CCC(O)c1ccccc1,-2.340367591
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-5.462311288
COC1=C(F)C=C(C=C1)C2=C(Cl)N=C[N]2C3=CC=C(C=C3)[S](=O)(=O)N[P](O)(O)=O,-2.55
CC1=C(Cl)C=C(CC2=CC(Cl)=CC=C2Cl)C(Cl)=C1,-8.03
CC(C)NC(=O)C(C)=C,-0.620142884
Oc1ccccc1.ClCC2CO2.C=O,-4.034756761
S.[Mo],-5.812990187
CCCCCCCCOc1ccc(c(O)c1)C(=O)c2ccccc2,-5.513798048
OC(=O)CCCC(O)=O,1.0
NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)CO,-0.1288
COC1=C(C#N)C(=O)N(C)C=C1,-1.784
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,-6.667295084
CC(C)CCOC(=O)c1ccccc1O,-3.1572
CC(=O)CC(C)=NC1=C(O)C=CC=C1,-3.55
Brc1ccccc1Br,-3.5
CCO[P](=O)(SC(C)CC)N1CCSC1=O,-1.4589
OC(=O)CC(C[P]1(=O)Oc2ccccc2c3ccccc13)C(O)=O,-2.813509506
CC(=C)C(=O)OCc1ccccc1,-2.968204541
[Zn++].CCCCO[P]([S-])(=S)OCCCC.CCCCO[P]([S-])(=S)OCCCC,-2.50838394
OCC1OCOC2COCOC12,-0.62
C1=CC(=CC(=C1)OC2C(C(C(C(O2)CO)O)O)O)[N+](=O)[O-],-1.28
OC(=O)CCC(N(CCC#N)CCC#N)C(O)=O,-0.2275
CN1C=CSC1=Nc2ccc(C)cc2C,-3.163
CC(=O)Nc1ccc(cc1)/C=N/NC(N)=S,-3.429
COC(=O)C1(CCCCC1)[S](=O)(=O)c2ccc(Br)cc2,-4.4786
Clc1ccc(cc1)C#N,-2.749354496
CC(C)c1ccccc1O[P](=O)(Oc2ccccc2)Oc3ccccc3,-5.2239
O=[Ni],-4.519165649
CC(C)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C,-7.086497346
OC(=O)CSC(SCC(O)=O)SCC(O)=O,-1.4243
CO[Si](CCCOC(=O)C(C)=C)(OC)OC,-3.477980722
CCCN(CCC)C(=O)COC(=O)c1ccccc1,-2.3791
Nc1c(Cl)cc(cc1Cl)[N+]([O-])=O,-4.4709
OCc1cccc2ccccc12,-1.7444
CCCCCO[P](=O)(OCC)OCC,-1.4757
ClCC[S](=O)CCCl,-1.1641
COC(=O)NC1=NC2=CC(=CC=C2[NH]1)C(=O)C3=CC=CC=C3,-3.88
Cc1ccc2c(ccc(O)c2n1)[N+]([O-])=O,-3.9598
N[C+](N)N.[O-]C(=O)c1ccccc1,0.005016256
COc1cc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccc(C)cc4C)c(Cl)c3)C(C)=O)c(OC)cc1Cl.COc5cc(NC(=O)C(N=Nc6ccc(cc6Cl)c7ccc(N=NC(C(C)=O)C(=O)Nc8cc(OC)c(Cl)cc8OC)c(Cl)c7)C(C)=O)c(OC)cc5Cl.CC(=O)C(N=Nc9ccc(cc9Cl)c%10ccc(N=NC(C(C)=O)C(=O)Nc%11ccc(C)cc%11C)c(Cl)c%10)C(=O)Nc%12ccc(C)cc%12C,-9.052340862
CC1C(N)CN1C1=CC2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.63
O=C1C(c2ccc3ccccc3n2)C(=O)c4ccccc14,-4.701186127
Oc1cccc2cccnc12,-2.349605255
Cc1ccc(cc1C)[N+]([O-])=O,-3.179451248
[Na+].OCC(O)C(O)C(O)C(O)C([O-])=O,0.4321
CC(C)CC1CC(C)(O)CCO1,2.13768162
C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C2=C(C(=O)C(=CN2C2CC2)C(O)=O)C(N)=C1F,-3.37
Br\C=C/Br,-1.3195
OC(=O)c1ccc(c(c1)C(O)=O)[S](O)(=O)=O,0.6087
CCSSCC,-2.42
CC1=CC(=C(C)C=C1C)C,-3.84
COC(Cc1ccccc1)OC,-1.629618671
ClC(=O)OCCOCCOC(Cl)=O,-4.886549003
CCCCC(CC)COC(=O)CC#N,-3.286478485
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,-3.848
CCCC(O)C(C)C,-1.3093
CC1CCC(C)O1,0.0723
OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-5.931
CC(O)C(C)=O,1.055
[Ca++].CCC([O-])=O.CCC([O-])=O,-0.476934722
OC1=CC=C(I)C=C1,-1.71
O=C1NC(=O)N(C2CCCO2)C=C1F,-1.01
[Pb++].[O-][Si]([O-])=O,-6.6197116
Nc1nccnc1C(O)=O,-1.763159597
Cc1cccc(Br)c1,-3.523
COc1ccc2nccc(C(=O)C3CC4CCN3CC4C=C)c2c1,-5.0313
CCN(CC)c1cccc(NC(C)=O)c1,-2.469378031
COc1cc(CC(C(C)=O)C(C)=O)ccc1O,-1.786365949
CCCCC1(CCCC)C(=O)NC(=O)NC1=O,-2.8756
[Na+].[Co+3].CC(=O)/C(=N/Nc1cc(ccc1[O-])[S](N)(=O)=O)C(=O)[N-]c2ccccc2.CC(=O)/C(=N/Nc3cc(ccc3[O-])[S](N)(=O)=O)C(=O)[N-]c4ccccc4,-2.208470112
NC1=CC=C(S(=O)(=O)NC2=CN=C(I)C=C2)C=C1,-1.81
C\C(Cl)=C/C(O)=O,-0.605
COc1ccc(C=O)cc1,-1.5016
COc1cc(c(OC)cc1Cl)[N+]([O-])=O,-3.179312365
[O-][N+](=O)c1ccc(Nc2ccccc2)c(c1)[N+]([O-])=O,-3.834
C(CCO[N+](=O)O)CCO[N+](=O)O,-2.19
COC(=O)\C=C/C(=O)OC,-0.267204876
COCC(NC(C)=O)C(=O)NCc1ccccc1,-3.398457379
CC(C)(C)OC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,-3.0467
CNC(=O)Oc1cc(C)c(SC)c(C)c1,-3.9214
CCC(N)C(O)=O,0.2868
CC(=O)N[C@@H](CSc1ccc(Cl)c(Cl)c1)C(O)=O,-2.8868
O[S](=O)(=O)C1=CC=C(C=C1)[N+]#N,-2.42
COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,-4.1065
CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,-5.2838
CC(C)(C)C(=O)OCCc1ccccc1,-3.67528009
O=C1N=CNc2nc[nH]c12,-2.2888
CC(O)CN(CC(C)O)C(=O)COC(=O)C1=CC=CC=C1,-1.18
CCCC(C)C.CCCC(C)CC.CCC(C)CC.CCC(C)C(C)C,-3.270406298
CC(C)OC(=O)c1cc(c(F)cc1Cl)c2nn(C)c(c2Br)C(F)(F)F,-6.9227
CCCCCCCCCCCCCCCC(=O)O[C@@H]1C[C@H](N(C1)C(=O)CCCCCCCCCCCCCCC)C(O)=O,-5.783875721
CCN(CC)C(=O)CCC(=O)OC[N]1N=CC2=C1N=CNC2=O,-0.99
CC(C)(NC(=O)C1=CC=CC=C1)C(=O)NCC(=O)O,-0.56
O=S(=O)(C1=CC(O)=CC=C1)C1=C(O)C=CC=C1,-2.29
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-6.2447
CC(C)(C)NCC(O)COC1=CC=CC2=C1CC(O)C(O)C2,-1.01
[Na+].[Na+].CC(=O)Nc1ccc2C=C(\C(=N/Nc3ccc(cc3)[S](=O)(=O)CCO[S]([O-])(=O)=O)C(=O)c2c1)[S]([O-])(=O)=O,-0.679407503
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-4.61
Cc1ccc(cc1)[S](O)(=O)=O.CC2(C)CC(N)CC(C)(CN)C2,0.157298187
CCC1(CC)C(=NC(=O)NC1=O)N,-1.3967
CC(F)(F)Cl,-1.723390854
OC(=O)/C=C/c1cccc(Br)c1,-2.636
CC(C)=CCC\C(C)=C/CCC=O,-3.538303545
O=C(N(CCCC1)C1)C=CC=Cc(ccc(OCO2)c23)c3,-3.46
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.43
Cc1c(F)c(F)c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)c(F)c1F,-7.3209
Nc1ccc(N)c(c1)[S](=O)(=O)c2ccccc2C(O)=O,-1.8395
CCCCCOC(C)=O,-1.8841
Clc1ccc(cc1Cl)c2c(Cl)ccc(Cl)c2Cl,-7.6499
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.94
COC1=CC=CC=C1C(O)=O,-1.6
CCCCCCC#C,-3.662
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,-5.47300058
COC1=CC=C2N=CC=C(C(O)C3CC4CCN3CC4C=C)C2=C1,-2.79
OCCCBr,0.0093
CCCCCCCC\C=C/CCCCCCCC(=O)OC(C)C,-6.335189016
[Na+].CCOc1ccc(C)cc1N=Nc2ccc(N=Nc3cccc(c3)[S]([O-])(=O)=O)c4ccccc24,-1.847135544
OC(=O)Cc1cccc(O)c1,0.8177
[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Zn++].[Zn++],-7.623477375
O=[Zr]=O,-6.350325564
ON(C(=O)c1ccccc1)c2cccc3ccccc23,-3.3065
Clc1cc(Cl)c(cc1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.5
[O-]C(=O)CN[S](=O)(=O)c1ccc2ccccc2c1,-2.8497
OB(O)c1ccc(C=O)cc1,-2.267384667
[Na+].CC1=NN(C(=O)C1N\N=C\2C=C(C=C(Cl)C2=O)[N+]([O-])=O)c3ccc(cc3)[S]([O-])(=O)=O,-0.838577173
CCCCCCCCCCCCCCCCCCNC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.724189002
C[P](F)(=O)OC1CCCCC1,-1.6875
CCc1ccccc1CC,-3.2759
CCCC[Sn++]CCCC.CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,-5.113404326
CCC(SC(CC)C(=O)O)C(=O)O,-0.71
NC1=CC=CC2=C1C=CC(=C2)[S](O)(=O)=O,-2.24
[nH]1c2ccccc2nc1c3occc3,-3.414
CC1N(CN2C(=O)C3=C(C=CC=C3)N=C12)CC4=CC=CC=C4,-4.0
COC1=C(Cl)C=C(Cl)C=C1Cl,-4.2
CC1CN(CC(C)O1)N=O,-0.0655
CCc1ccc2cc3ccccc3cc2c1,-6.8863
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,-3.98
CCc1ccccn1,0.501
NN,1.4942
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.0248
CC1OCC(O1)c2ccccc2,-1.805450609
OC(=O)c1ccccc1,-1.619929844
c1cccc(Cl)c1c2c(Cl)ccc(Cl)c2,-6.02
O=C1c2ccccc2c3ccc4c5ccc6c7ccccc7C(=O)c8ccc(c9ccc1c3c49)c5c68,-5.513312746
