smiles,logSolubility
[Ba++].[O-][S](=O)(=O)c1c(N\N=C\2C(=O)C=Cc3ccccc23)ccc4ccccc14.[O-][S](=O)(=O)c5c(N\N=C\6C(=O)C=Cc7ccccc67)ccc8ccccc58,-5.950428144
BrC1=CC=C(C2=CC=C(Br)C=C2)C=C1,-7.74
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,-6.630104322
CC(C)N(C(=O)COc1sc(nn1)C(F)(F)F)c2ccc(F)cc2,-3.8121
CC(C)CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(=O)O,-2.07
COC12C(COC(N)=O)C3=C(N1CC4NC24)C(=O)C(=C(N)C3=O)C,-2.56
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,-3.1435
CCCCCCOC1=CC(O)=C(C(=NO)C2=CC=CC=C2)C=C1,-3.47
CC1OCC(O1)c2ccccc2,-1.805450609
[Na+].[Na+].COc1cc(ccc1NC(=O)Nc2ccc(cc2OC)N=Nc3cccc(c3)[S]([O-])(=O)=O)N=Nc4cccc(c4)[S]([O-])(=O)=O,-0.714875651
CC(C)(C)c1ccc2oc(nc2c1)c3sc(cc3)c4oc5ccc(cc5n4)C(C)(C)C,-5.634046793
CC(=O)OC1=CC=C(C=C1)C(C)=O,-1.52
CN(C)CCOC(c1ccccc1)c1ccccc1,-2.95
CC1=CC(=C(C(=C1)C)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O)C,-2.7
CCC(=O)OC(CC1=CC=CC=C1)(C(C)CN(C)C)C2=CC=CC=C2,-2.61
OCCCC=C,-0.1793
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,-4.4503
Fc1ccc2N=C(n3cncn3)N(C(=O)c2c1)c4ccc(Cl)cc4Cl,-5.5754
C[C@@H](Cl)[C@@H](C)Cl,-2.3541
CCCCCCOC(=O)c1ccccc1C(=O)c2ccc(cc2O)N(CC)CC,-7.395233539
OC(=O)C1=CC=CC=C1NC2=CC=CC=C2,-4.96
OC1=CC=CC2=C1C(=O)C3=C(C=CC=C3O)C2=O,-5.19
O=C(NC1CCCCC1)c2cccnc2,-2.319
CCO[P](=O)(OCC)SCC(=O)NC(C)(C)C#N,-0.6237
CN(C)CCCNC=O,0.885419037
C\C(Cl)=C/C(O)=O,-0.605
O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC=C1Cl,-3.0
CC1(C)CC(O)CC(C)(CN)C1,0.488999371
CCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,-4.252611554
CCOC(=O)CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1,-4.36
[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O,-3.3572
[Na+].[Na+].OC(=O)C(O)(CC([O-])=O)CC([O-])=O,0.345413007
OC(=O)[C@@H](NC(=O)OCc1ccccc1)C2CCCCC2,-3.285433603
[Na+].CC(C)CO[P]([S-])(=S)OCC(C)C,0.57785683
OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,-6.13
COc1c(O)cc(Cl)c(Cl)c1Cl,-2.8712
CC(C)OC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-2.41
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,-4.2773
CCn1c2ccccc2c3ccccc13,-6.813503151
CCCCC1=C(C)NC(=NC1=O)N(C)C,-2.2416
[K+].O[Si]([O-])=O,-3.004467174
[Ag+].[C-]#N,-6.126735167
C/C(C=O)=C/c1ccccc1,-2.474718615
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,-6.6262
N\C(CCSCc1csc(\N=C(\N)N)n1)=N\S(=O)(N)=O,-2.65
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.4843
COC(=O)c1ccc(O)cc1,-1.827
CCC1(CCC(=O)NC1=O)c2ccccc2,-2.3374
CCCO,0.62
CCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O,-5.06253686
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)C4=CC=CC=C4)C5(O)CC(OC(=O)C(O)C(NC(=O)C6=CC=CC=C6)C7=CC=CC=C7)C(=C1C5(C)C)C,-6.33
CCOC(=O)[C@@H](C)Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1,-5.6042
C[C@H](NC(N)=O)C(O)=O,-0.7845
CCN(CC)CCSC1=NC2=C(N=N1)NC1=C2C=CC=C1,-3.09
[Na+].Cc1cc(ccc1N)[S]([O-])(=O)=O,-1.729501225
[Na+].[Na+].Cc1cc(Oc2cc(C)cc(c2)[S]([O-])(=O)=O)cc(c1)[S]([O-])(=O)=O,-0.220796195
CCCCC(CC)C(=O)OCC,-3.423291255
OC[C@H]1C[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,0.3032
OC(=O)C1(O)c2ccccc2c3ccc(Cl)cc13,-4.161
N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-1.85
COC1=C(OC)C2=C(COC2=O)C(C#N)=C1,-3.48
Cl\C=C\Cl,-1.187180386
Cc1cc(N[S](=O)(=O)c2ccc(N)cc2)sn1,-1.0762
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)COC(=O)CCc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-7.07101808
[Na+].CCCCCCCCCO[S]([O-])(=O)=O,-0.13619896
CC(CC#N)CC(C)(C)C#N.CC(CC(C)(C)CC#N)C#N,-1.574682221
CCCC(C)(C)C,-4.3575
CCCCCC/C=C/C1CC(=O)OC1=O,-4.021753515
CNC(=O)NC(=O)C(C)(C(=O)OC)C1=CCCCC1,-2.68
CC(c1ccccc1)c2ccccc2,-4.692503939
COc1ccc(cc1)C(=O)CCC(O)=O,-1.0632
COC(=O)CCc1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)C,-6.849323576
CCCCCCCCCCCCCCCCOC(C)=O,-7.397152994
CSC1=NC(=NC(=N1)N=[N]#N)NC(C)C,-3.48
CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCC,-6.405660228
CC(=O)Nc1ccc(OC(C)=O)cc1,-1.9076
OC(C(F)(F)F)C(F)(F)F,0.020110333
[Ir],-9.982761799
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O,-3.156500662
c1ccc2c(c1)ccc3ccc4ccccc4c23,-7.8207
CCCC(C)Cl,-2.63
[H+].[Cl-].NNC(=O)C(N)CO,0.510462812
Cc1cc(C)cc(N)c1,-1.402200462
CCO[P](=O)(OCC)OCC(C)C,-1.1765
[NH4+].[NH4+].[O-]C(=O)CSSCC([O-])=O,0.459603052
Cc1ccccc1OP(Oc2ccccc2C)Oc3ccccc3C,-7.77984306
Cn1cnc2N(C)C(=O)NC(=O)c12,-2.7372
CC1CN(C(=N)N)C(C)CN1C(=N)N,0.02
COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,-3.6174
Clc1cc(Cl)c(Cl)c(c1)c2cc(Cl)c(Cl)cc2Cl,-8.5801
CC(O)C(N)=O,0.9435
NC1=C2C=CC(C(F)(F)F)=CC2=NC2=C1C=CC=C2,-2.17
[Na+].[Na+].[Na+].[O-]O[P]([O-])(=O)CC([O-])=O,0.301076949
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,-3.005248988
[Br-].CCCC[N+](CCCC)(CCCC)CCCC,1.332024844
OC(=O)c1oc(cc1)C(O)=O,-2.239623736
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,-4.634
CCC1=NN=C(N[S](=O)(=O)C2=CC=C(NC(C)=O)C=C2)S1,-3.4
O=C1NC(=S)NC=C1,-2.2573
CC(O)C(=O)NCCO,1.307032379
[Na+].[Na+].CC(=O)Nc1ccc2C=C(\C(=N/Nc3ccc(cc3)[S](=O)(=O)CCO[S]([O-])(=O)=O)C(=O)c2c1)[S]([O-])(=O)=O,-0.679407503
CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1.CCCCCCCCCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2,-6.214524895
NC(=N)NCC(=O)O,-1.51
NO[S](O)(=O)=O,0.07528272
[Zr++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,-8.702012126
OC(=O)/C=C/c1cccc(Br)c1,-2.636
Cn1nc(C)c(\C=N\OCc2ccc(cc2)C(=O)OC(C)(C)C)c1Oc3ccccc3,-7.4604
CN(C)C(=O)CCC(=O)N(C)C,0.5035
OCNC(=O)C=C,0.8101
CCCC1OC1(CC)C(N)=O,-1.1745
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,-1.768
OCc1ccccc1O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O,-2.8925
OCc1ccc(Cl)c(Cl)c1,-2.0439
C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,-5.006428958
CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,-0.8834
CC(CN1C[C@H](C)O[C@H](C)C1)Cc2ccc(cc2)C(C)(C)C,-4.8487
[O--].[Zr+4].[O-][S]([O-])(=O)=O,-7.706047479
COC(=O)c1ccccc1N,-1.733847045
CCCCC(O)=O,-0.490652149
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-4.207
CSCCC(NC(C)=O)C(=O)O,0.03
Nc1cc(ccc1O)[N+]([O-])=O,-2.205601857
CC(C)CCCC(C)CC#N,-3.587759138
CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C,-7.252394502
[OH-].[OH-].[Cd++],-3.323633394
[Zn++].CN(C)C([S-])=S.CN(C)C([S-])=S,-5.498714031
NC(=O)NCC(O)=O,-0.5809
CCOC1=NO[N+](=C1S(=O)(=O)C2=CC=CC=C2)[O-],-4.24
CCC(=O)OC1C(C)CCCC1(C)C,-3.803181261
CCC1=NC2=C(N=C(N)N=C2)N=C1CC,-3.04
C1OC1C2CO2,1.065
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,-3.24
CCCCNCC,-0.4405
N[S](=O)(=O)c1ccc(SCCCO)cc1,-2.2472
CN(CCOC(=O)c1ccccc1)C(C)=O,-0.8494
CC1=C(C)N=C(N[S](=O)(=O)C2=CC=C(N)C=C2)O1,-2.22
OC(=O)CN(C[P](O)(O)=O)C[P](O)(O)=O,-0.0256
ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,-4.16
Cc1cc(ccc1N=Nc2ccccc2)N(CCO)CCO,-4.1254
[Na+].CCCCC(CC)CCCCCc1ccc(cc1)[S]([O-])(=O)=O,-0.096905651
COC(=O)CCCCCCCCC(=O)OC,-3.2831
CCN(CCC(=O)OC)c1ccc(cc1)N=Nc2snc3ccc(cc23)[N+]([O-])=O,-7.315402454
CCCCCCc1ccccc1,-5.2551
[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)[S]([O-])(=O)=O,0.177374321
CC(O)(C(O)=O)c1ccccc1,-0.8949
FC(OC(F)(F)F)C(F)(F)Oc1ccc(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl,-6.9675
CCCCOC(=O)\C=C/C(=O)OCCCC,-3.128034162
ClC1=CC=C(Cl)C(=C1)OC2=CC=C(Cl)C(=C2)Cl,-7.07
CC(CO)CCC1CC=C(C)C1(C)C,-3.842746406
CCOC(=O)C1=NN(C(=O)C1)c2ccccc2,-3.255345443
SC1CCCCC1,-3.367213956
CCc1cc(CC)cc(CC)c1,-7.0641
CC/C=C/CC/C=C/C=C,-3.34190657
[Na+].COCCOCCOc1cc(Nc2c(C)cc(C)c(c2C)[S]([O-])(=O)=O)c3C(=O)c4ccccc4C(=O)c3c1N,0.239123102
CCC(C)(CC)OC(N)=O,-1.5599
CCN1CCOCC1,0.9386
CC(=O)CC(=O)Nc1ccc(C)cc1C,-1.990078682
CC(C)CCOC(=O)c1ccccc1O,-3.1572
NC1=C2C=CC=C(F)C2=NC2=C1C=CC=C2,-1.66
CCOC(=O)OC,-0.344450681
CCCCC(C)O,-0.8726
CCN(CC)C(=O)\C(Cl)=C(/C)O[P](=O)(OC)OC,0.5233
[nH]1cccn1,1.28788965
O=C1C=CC(=O)N1c2ccccc2,-2.327317556
CC(Cl)C(C)(C)O,-0.2926
CCOc1nsc(N)n1,-0.6514
CCCCCCCCCCCC[N+](C)(C)CC(O)C[S]([O-])(=O)=O,0.286518104
CCN(CC)C(C)COC(=O)C1=CC=C(N)C=C1,-2.38
O=C1CCCCCN1,0.860120914
OC(=O)CONC(=O)C1=CC=CC=C1,-0.95
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.3469
CCCCCCCC\C=C\CCCCCCCC(=O)OCCC(C)C,-8.070164748
O=C1CCCCCNC(=O)CCCCCNC(=O)CCCCCNC(=O)CCCCCN1,-2.8126
CCOC(=O)c1ccc(OC)c(OC)c1C([O-])=O,-2.253
NCCOCCN,0.982328216
CC[S](=O)(=O)C(C)(C)[S](=O)(=O)CC,-1.927
CCCCOC,-0.9907
CNC(=O)ON=CC(C)(C)SC,-0.71
CCCCCCCCCCCC([O-])=O.CCCCCCCCCCCC([O-])=O.CCCC[Sn++]CCCC,-5.645086143
CCN(CC)C(C#N)c1ccccc1,-0.9738
[Zn++].[O-][Se]([O-])=O,-4.079965434
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O,-2.979987205
OC(=O)COC1=CC(=C(Cl)C(=C1)Cl)Cl,-2.94
CCCCCCCC(=O)OC1C(O)C(O)OC(CO)C1O,-2.63
CCCCCCCCCC(O)=O,-3.445216137
CC(C)CC(C)C,-4.2605
[Fe+3].Cc1ccc(cc1)[S]([O-])(=O)=O.Cc2ccc(cc2)[S]([O-])(=O)=O.Cc3ccc(cc3)[S]([O-])(=O)=O,-0.008033112
CCOC1CC(C)CC(C)(C)C1,-4.134294434
CN(C)C(CSC(N)=O)CSC(N)=O,-0.07
[Zn++].CC(C)CCCCCO[P]([S-])(=S)OCCCCCC(C)C.CC(C)CCCCCO[P]([S-])(=S)OCCCCCC(C)C,-4.370701466
CCC(O)c1ccccc1,-2.340367591
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,-3.82
CCCCCCCCCCCCCCCCCCN(CCO)CCO,-5.775274192
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,-4.1558
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].NC(=O)Nc1cc(Nc2nc(Cl)nc(Nc3ccc(c4ccc(Nc5nc(Cl)nc(Nc6ccc(N=Nc7cc8c(cc(cc8[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc7[S]([O-])(=O)=O)c(NC(N)=O)c6)n5)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n2)ccc1N=Nc9cc%10c(cc(cc%10[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc9[S]([O-])(=O)=O,-1.498168281
COC(=O)C(=O)c1ccccc1,-1.914237348
CCOC(=S)SC(CC(=O)O)C(=O)O,-1.19
CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCCC(O)=O.OCC(CO)(CO)CO,-6.61940343
CC(CCC(=O)O)=NNC(=O)C1=NC=CS1,-1.73
COC1=CC2=C([NH]C(=N2)[S](=O)CC3=C(C)C(=C(C)C=N3)OC)C=C1,-4.28
