smiles,logSolubility
[K+].O[C@H]([C@@H](O)C([O-])=O)C(O)=O,0.473623794
[H+].[Mn++].[O-]C(=O)c1cc2ccccc2c(N=Nc3ccc4ccccc4c3[S]([O-])(=O)=O)c1[O-],-7.677004362
CN(C)c1ncc2nccnc2n1,0.3586
CCOCCOCCO,0.8723
OC(=O)c1cccc2ccccc12,-3.3015
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2,-7.3149
CC1=CC(C)(C)Nc2ccccc12,-5.238695804
CC(=O)C(OC1=C(Cl)C=CC=C1)C(=O)O,-2.1
[Na+].[O-]CCS,0.953730344
CNC(=O)NC(=O)C(C)(C(=O)OCOC)C1=CCCCC1,-2.42
CC(O)C(C)(C)\C=C\C1CC=C(C)C1(C)C,-4.216746334
CCCCCCCCC(CO[N+](=O)O)O[N+](=O)O,-5.72
OCC1OC(O)C(O)C(O)C1O,0.74
CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NC(C(O)=O)C3=CC=CC=C3,-3.13
CN(C)c1ccccc1,-1.922073697
N[S](=O)(=O)c1ccc(SCCCCO)cc1,-2.5141
CC(C)CC(Br)C(=O)NC(C)C(=O)NC(C)C(=O)O,-1.43
CCCc1ccccc1,-3.3622
CCOC1=C(CN(C1=O)C(C)C)[N+](=O)[O-],-4.33
O=C1NC=NC2=C1NC(=O)C(=O)N2,-3.69
O=C1CCO1,0.710489386
[Na+].[Na+].[O-][S](=O)(=O)c1cc(N\N=C2/C(=O)C=Cc3ccccc23)ccc1c4ccc(N\N=C5/C(=O)C=Cc6ccccc56)cc4[S]([O-])(=O)=O,-1.897313906
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-3.18
COC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1,-4.37
CCCCO[P](=O)(OCC)OCCCC,-1.8456
O=C2NC(=O)C1(CCCC1)C(=O)N2,-2.349
OCCO,1.2071
Cn1cnc2N(C)C(=O)N(CCCCC(C)=O)C(=O)c12,-0.558
OC1=C(C(C2=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]3N(C)C)=O)(O)[C@@]3([H])C[C@]2([H])[C@@]4(O)C)=O)C4=CC=C1,-2.93
ClC(Cl)=C=C(Cl)C(Cl)Cl,-4.23
Clc1ccc2Nc3cc4C(=O)c5cc(Cl)ccc5Nc4cc3C(=O)c2c1,-7.419805396
CC\C=C(/C)C=O,-1.057369728
[Al+3].[Al+3].[O-]C(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C2=C3C=C(Br)C(=O)C(=C3Oc4c(Br)c([O-])c(Br)cc24)Br.[O-]C(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5C6=C7C=C(Br)C(=O)C(=C7Oc8c(Br)c([O-])c(Br)cc68)Br.[O-]C(=O)c9c(Cl)c(Cl)c(Cl)c(Cl)c9C%10=C%11C=C(Br)C(=O)C(=C%11Oc%12c(Br)c([O-])c(Br)cc%10%12)Br,-6.490069011
CCOC(=O)CCCC(=O)OCC,-1.3297
BrC1=CN=CNC1=O,-0.4471
NCC[S](O)(=O)=O,-0.1906
CCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCC(CC)C(O)=O.OCC(CO)(CO)CO,-8.765531466
O[C@]1([C@H](N(CC=C)CC2)C3)[C@@]42C5=C3C=CC(O)=C5O[C@H]4C(CC1)=O,-2.9
CC(C)CC=O,-0.759083357
OC(=O)\C=C/C(=O)OCCOCCOCCOC(=O)\C=C/C(O)=O,0.159532562
c1ccc2cccc3c2c1CC3,-4.63
CC1=C(Cl)C=C(Cl)C(CC2=CC=C(Cl)C=C2Cl)=C1,-7.49
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,-5.5664
CCCCCCCCCCCCCCCCCC,-7.627539949
Clc1nc(Cl)nc(Cl)n1,-2.622338856
[Na+].CCCCC(CC)CO[S]([O-])(=O)=O,0.332963796
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO,-3.7446
CCCCC(CC)COC(=O)N[S](N)(=O)=O,-2.402
CC(C)(CO)[C@@H](O)C(=O)NCCCO,0.394426153
CCCCCCCC(=O)OCCCOC(=O)CCCCCCC,-7.516526119
COC(=O)c1nccnc1N,-1.642266052
[Na+].CC1=NN(C(=O)C1N=Nc2cc(Cl)ccc2Oc3ccccc3Cl)c4cc(ccc4Cl)[S]([O-])(=O)=O,-2.316221585
CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-4.4112
Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-2.6994
[F-].[K+],1.228407286
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-6.08
CCC1=CC=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1,-4.52
O=C(NC1CCCCC1)Nc2ccc(Cc3ccc(NC(=O)NC4CCCCC4)cc3)cc2,-5.142667396
CC(C)OC(C)(C)C,-2.3662
CCOC(=O)C1CCN2C(C(=O)C3=CC=CC=C3)=CC=C12,-4.2
CCCCCCCCCCOC1=CC(O)=C(C(CC)=NO)C=C1,-4.06
O=C(NCC(=O)O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1O)C4)(C3O)C)C4)C,-5.15
OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)Cl,-5.3
[O-][N+](=O)C1=C(NN=C(C#N)C#N)C=CC=C1,-3.93
[Na+].CCCCCCCCCCCCCCCO[S]([O-])(=O)=O,-1.042005529
NC(=O)N[C@@H](Cc1ccccc1)C([O-])=O,-2.0958
COCCOc1ccccc1[S](=O)(=O)NC(=O)Nc2nc(OC)nc(OC)n2,-3.5372
CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,-2.124350764
CCCCC(CC)COC(=O)C=C,-4.283204614
Cc1cc(Cc2cc(C)cc(c2O)C3(C)CCCCC3)c(O)c(c1)C4(C)CCCCC4,-8.146786217
[Sr++].[O-][P]([O-])([O-])=O,-3.468385388
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,-2.766775599
CCOC(=O)C1=CN=C(N[S](=O)(=O)C2=CC=CC=C2)C=C1,-4.24
CCCCOC(=O)C(C)OC(C)=O,-0.7536
C\C(=N/NC(=O)Nc1cc(F)cc(F)c1)c2ncccc2C(O)=O,-3.7248
OCC1OC(OC2=CC=CC=C2)C(O)C(O)C1O,-1.46
[Na+].CC(C)CC(C)OC(=O)CC(C(=O)OC(C)CC(C)C)[S]([O-])(=O)=O,0.109625935
CCOC(=O)N1CCN(CC1)CN2CCN(CC2)C(=O)OCC,-0.8443
CCN(CC)C(=O)COC(=O)C1=CN(CC)C2=C(C=CC(=N2)C)C1=O,-1.43
CC(C)CC(O)CC(C)C,-2.159
Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)c(Cl)cc2Cl,-8.1199
c1ccc2ccccc2c1,-4.311225605
Cc1ccccc1,-2.206298299
CN(C)C(=O)Nc1ccc(N2N=C(OC2=O)C(C)(C)C)c(Cl)c1,-4.3258
Ic1cccc(I)c1,-4.518
CC(Oc1ccc(Cl)cc1)C(O)=O,-2.1351
CCc1ccccc1O,-1.3594
CCCCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-3.77
CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(O)=O)C2CC1,-3.8
[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,-1.7705
Oc1cccc2ccnnc12,-2.4089
CC12CCC(=O)C=C1C=CC3C2CCC4(C)C3CCC45CCC(=O)O5,-4.100706158
[Na+].CCOC([S-])=S,0.544338165
CC(=O)O[C@@H]1CCCC[C@@H]1C(C)(C)C,-4.297335855
CC1(C)Nc2cccc3cccc(N1)c23,-2.929898895
COCC(C)N(C(=O)CCl)c1c(C)scc1C,-2.3614
CC(C)CC(N)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)O,-1.58
[Al+3].[Al+3].[O-]C(=O)c1ccccc1C2=C3C=C(Br)C(=O)C(=C3Oc4c(Br)c([O-])c(Br)cc24)Br.[O-]C(=O)c5ccccc5C6=C7C=C(Br)C(=O)C(=C7Oc8c(Br)c([O-])c(Br)cc68)Br.[O-]C(=O)c9ccccc9C%10=C%11C=C(Br)C(=O)C(=C%11Oc%12c(Br)c([O-])c(Br)cc%10%12)Br,-7.143562702
Oc1ccccc1C(=O)Oc2ccccc2,-3.154768756
BrC1=CC=C(C=C1)N=C=S,-4.27
CC(O)C[N]1C(=NC=C1[N+]([O-])=O)C,-0.74
Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccc(O)c(O)c3,-3.6147
Cc1cc(C)cc(OCC(O)=O)c1,-2.3527
OC(=O)C1CCC(=CC1)C(O)=O,-2.93
COc1ccc(CC=C)cc1,-2.9209
c1ccc2Sc3ccc(C(#N))cc3N(CCCN4CCC(O)CC4)c2c1,-3.98
COCc1ccc(cc1)c2ccc(COC)cc2,-4.002368633
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-4.1488
C[S](C)(=O)=O,0.2
[K+].[O-][P](=O)(OCc1ccccc1)OCc2ccccc2,0.499854127
O=CC1CCC=CC1,-0.977550168
C(CCCCO[N+](=O)O)CCCO[N+](=O)O,-4.14
NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC(=O)N(CC=C)C=C2,-3.11
COc1cc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CC=C)CC=C,-4.388179382
[Na+].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O,-3.473139052
Ic1ccc2COC(=O)c2c1,-3.2109
OC1=CC=CC(=C1)NN=C(C#N)C#N,-2.95
OCC(CO)(CO)COCC(CO)(CO)CO,-1.9582
S=C=NC1=CC2=CC=CC=C2C=C1,-4.44
OC(=O)c1ccc(I)cc1,-3.9631
[K].OC(=O)C(O)=O.OC(=O)C(O)=O,-0.307349426
Clc1cc(Cl)c(Cl)nc1Cl,-3.861424691
[Na+].[Na+].CC(C)(c1ccc(O[S](=O)(=O)c2cccc(NNC3=C4C(=O)C=C(C=C4C=CC3=N)[S](O)(=O)=O)c2)cc1)c5ccc(O[S](=O)(=O)c6cccc(NNC7=C8C(=O)C=C(C=C8C=CC7=N)[S](O)(=O)=O)c6)cc5,-2.956287317
CC1(C)CC(CC(C)(C)N1)N(CCCCCCN(C=O)C2CC(C)(C)NC(C)(C)C2)C=O,-1.539955769
COc1cc(OC)c(NC(=O)c2cc3ccccc3cc2O)cc1Cl,-5.377540581
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,-4.4289
CC(C)(C)OC(=O)C1(CC1)[S](=O)(=O)c2ccc(Cl)cc2,-4.1206
CCC(O)CNCC(O)CC,0.7925
O=C1C=CC(=O)C=C1,-0.89
NCC(=O)NCC(O)=O,0.1
NC1=C2C=CC(C(F)(F)F)=CC2=NC2=C1C=CC=C2,-2.17
CSC1=NC2=C(C=NC=N2)N=C1,-1.55
[Na+].CC(C)CCCCCCCOC(=O)CC(C(=O)OCCCCCCCC(C)C)[S]([O-])(=O)=O,-0.469106118
Cc1cccc(c1C)[S](O)(=O)=O,0.777998866
Cc1ccc2cc(C)ccc2c1,-4.8927
CCCC1C[C@](C)(CCO1)OC(C)=O.CCCC2C[C@@](C)(CCO2)OC(C)=O,-2.204723233
NC(Cc1ccc(O)c(O)c1)C(O)=O,-1.5959
CCCCC(N)C(O)=O,-1.0453
ClC(=O)C(Cl)=O,0.896449406
CCCCCCCCCCCCCCC,-9.4464
FC(OC(F)(F)F)C(F)(F)Oc1ccc(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl,-6.9675
CCNC(=O)N1C=C(F)C(=O)NC1=O,-2.13
CN=C(NCCSCc1nc[nH]c1C)NC#N,-1.4298
COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)ccc4OC)C(=O)Nc5ccccc5,-8.184413465
CCCC(=O)OC[N]1C=C2C(=O)N(COC(=O)CCC)C=NC2=N1,-3.55
CCCCCCCC(O)=O.OCC(O)CO,-3.200000781
CCCCO[P](=O)(CCCC)CCCC,-1.7166
CCCCCCCCCCN(C)C,-4.045287835
CCCCC(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)(C(=O)OC2CC(C)(C)N(C)C(C)(C)C2)C(=O)OC3CC(C)(C)N(C)C(C)(C)C3,-5.835720369
CCCCC(C#N)c1ccccc1,-3.662354453
CC1=CC=CC(CN2CCN(C(C3=CC=CC=C3)C3=CC=C(Cl)C=C3)CC2)=C1,-4.63
CCC(C)(C)C1CCC(=NO)C(C1)=NO,-3.9652
COC(OC)C(C)(C)CC=C(C)C,-3.339761604
[Na+].[Na+].CC(=O)Nc1ccc2C=C(\C(=N/Nc3ccc(cc3)[S](=O)(=O)CCO[S]([O-])(=O)=O)C(=O)c2c1)[S]([O-])(=O)=O,-0.679407503
CCCCCCOCCOCCO,-1.049
Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-6.2196
CCOC(OCC)\C=C(C)\CCC=C(C)C,-2.354799685
OCCc1ccccc1,-0.785923914
CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,-5.4088
OCCNC(=O)c1cc(O)ccc1O,-0.5436
C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,-2.5626
CCCCCCCCCCCO,-4.480440668
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC,-9.204759418
CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC,-7.835715931
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,-3.7959
C1(=O)NC(=O)NC(C(=O)O)=C1,-1.93
O=C(OCCCc1ccccc1)c2ccccc2,-4.800973789
COC(=O)C1(CCCCC1)[S](=O)(=O)c2ccc(Br)cc2,-4.4786
CC(=O)CC(=O)Nc1ccccc1,-1.299081064
CCOCCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-0.92
Clc1ncnc2nc[nH]c12,-1.4901
[Fe+3].[O-][P]([O-])([O-])=O,-3.261464491
[O-][N+](=O)c1ccc(ONC=C2C=C(Br)C(=O)C(=C2)Br)c(c1)[N+]([O-])=O,-6.6637
OC(=O)CCCCCCCC=O,-0.9574
CCN(CC)CC(C)OC(=O)C1=CC=C(N)C=C1,-2.35
ClC1=CC(Cl)=C(Cl)C=C1C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,-8.94
CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3,-2.1757
CCC1=CNC(=O)N=C1N,-1.0197
CCCCC[C@H]1CCC(=O)O1,-1.85529404
[NH4+].CCO[P]([O-])(=O)C(N)=O,0.7693
COC(=O)[C@@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.3219
CCCC(=O)OCCOCCOCCOC(=O)CCC,-1.5598
CNC(=O)Oc1cc(C)c(SC)c(C)c1,-3.9214
[Cl-].CCCCCCCCCCCCCCCC[n+]1ccccc1,-0.486149552
Nc1ncc2[nH]cnc2n1,-1.21
Oc1c(Br)cc(C(O)=O)c(O)c1,-2.62
CCOC(=O)CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1,-4.36
ClCCCN1CCOCC1,0.786089298
COC(=O)c1cccc(c1)C(=O)OC,-2.825819918
CCCCCOC(=O)C1=CC(I)=C(O)C=C1,-4.22
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3,-6.6262
CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C4=C(C=CC(=C4)Cl)[N]12,-4.08
CCCCCCCC\C=C/CCCCCCCCOCCO,-2.494902829
COC1=CC2=C([NH]C(=N2)[S](=O)CC3=C(C)C(=C(C)C=N3)OC)C=C1,-4.28
N,1.451806889
NN,1.4942
CNCl,0.2806
CNCC(=O)NC1=C(C=C(C(=C1)Cl)[S](N)(=O)=O)[S](N)(=O)=O,-1.27
CC(C)(CF)N1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNCC1)C(F)=C2,-2.6
C=C[S](=O)(=O)C[S](=O)(=O)C=C,-3.91989545
COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccccc2,-4.987825809
CC(=C)[C@@H]1CC=C(C)C(=O)C1,-2.0608
CCCCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-4.67
O=C1CC(=O)NC(=O)N1,-1.048661639
CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,-3.796046333
[O--].[O--].[O--].[Fe+3].[Fe+3],-3.726148307
O=C1OC(=O)C2CC=CCC12,-0.713921772
CCO[P](=S)(OCC)N1C(=O)c2ccccc2C1=O,-3.3522
CCCCCCCCC(C)C=O,-4.027084465
O=C(O)CN(C(=S)SCC1=CC=CC=C1)C1=CC=CC=C1,-3.92
CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-6.4131
NC(CO)(CO)CO,0.790628369
CCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-1.43
CCCCCCCCCCCCCCCC(=O)OCC.CCCCCCCCCCCCCC(=O)OCC.CCCCCCCC\C=C/CCCCCCCC(=O)OCC.CCCCCC\C=C/CCCCCCCC(=O)OCC,-7.355606283
O=C1OC(=O)c2ccc3c4ccc5C(=O)OC(=O)c6ccc(c7ccc1c2c37)c4c56,-5.593642663
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.3168
COc1ccc2CCCCc2c1,-2.747738524
COC(=O)C1=CC=C(N=C1[S](=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC)C(F)(F)F,-3.89
CN1C(=O)N(C)C2=C(N=C3C(=O)N(C)C(=O)N(C)C3=N2)C1=O,-3.31
NC1=C2C=CC=C(F)C2=NC2=C1C=CC=C2,-1.66
Clc1ccc(Cl)c(Oc2ccccc2)c1,-4.9703
CCN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.23
CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)C(=O)Nc4ccccc4C,-8.914844079
CCCCCCCCCCCCCCCCCC[P](=O)(OC)OC,-5.529966163
II,-2.886
NS(=O)(=O)C1=CC(S(=O)(=O)C2=CC=C(O)C=C2)=CS1,-3.03
[H+].[Br-],1.377544373
CCCCCCC\C=C\CC,-5.188357482
CN(O)C(=O)C1CCCCCC1,-1.45
[Zn++].CC([O-])=O.CC([O-])=O,0.2179
OC(=O)C1=CC=C(O)C=C1O,-1.41
[Na+].CCO[P]([S-])(=S)OCC,0.681477558
Cc1[nH]cnc1CO,0.268333767
CCNCNC(=O)c1ccccc1,-0.0749
CC(C)(C)c1ccc(OC(=O)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,-7.341090118
CN1C(=O)C(=N/Nc2cccc(O[S](=O)(=O)c3ccccc3)c2)\C(=C(C#N)C1=O)C,-8.782716219
OCc1occc1,1.0083
CC1CC(O)CC(C)(C)C1,-1.991659848
NC1=NC(=CC=C1)N,-0.08
CC[C@]12CCC3=C(CCc4cc(OC)ccc34)[C@@H]1CCC2=O,-4.772922847
[Na+].[Na+].[O-][S](=O)(=O)c1cc2ccc(nc2c(c1)[S]([O-])(=O)=O)C3C(=O)c4ccccc4C3=O,-0.377836954
CCC\C(=C/C(O)=O)C(O)=O,-1.1538
CCCCN(CC)N=O,-1.0354
OC(=O)COC1=C(Cl)C(=C(Cl)C=C1)Cl,-3.1
C=CC#C,-1.4648
[Rh].CC(=O)[CH-]C(C)=O.[C-]#[O+].c1ccc(cc1)P(c2ccccc2)c3ccccc3,-7.312033591
CC(=C)C(=O)OCc1ccccc1,-2.968204541
C1CCCCCCC1,-4.1524
OC(c(cccc1)c1)Cc(cccc2)c2,-2.52
CSC(=O)c1cccc2nnsc12,-4.4363
Clc1ccc(c(Cl)c1)c2cccc(Cl)c2Cl,-6.6813
CCCCCCCCCNCC(O)CO,-2.64
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1,-5.6603
CCCCCCCCCCCCN(CCCN)CCCN,-0.197711374
CNC[C@H](O)c1ccc(O)c(O)c1,-3.0077
ClCCN1C(=O)Nc2ccccc2C1=O,-3.574799439
COC1CC(C)CCC1C(C)C,-3.930174452
CC(C)I,-2.0843
[Ba++].CC(C)(C)CC(C)(C)CC([O-])=O.CC(C)(C)CC(C)(C)CC([O-])=O,-1.698832456
CC(C)CCOC(=O)c1cccc(c1C([O-])=O)[N+]([O-])=O,-3.0689
Cc1cc(ccc1O)C2(CCCCC2)c3ccc(O)c(C)c3,-5.371522306
C[C@H]1CO1,0.838033384
CC(=O)OC1=CC2=C(C=CC=C2)C=C1,-3.44
CNC(=O)Oc1ccccc1OC(C)C,-2.0512
CCN(CC)C1=CC2=C(C=C1)C(C)=CC(=O)O2,-4.0
OCc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-5.1467
CCCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,-4.23
Nc1c(Oc2ccccc2)c(Oc3ccccc3)c(N)c4C(=O)c5ccccc5C(=O)c14,-8.271656595
O=C1C=CC(c2cc(ccc2O)O)(C=C1)O,-1.73
[Na+].[Na+].[Na+].[Na+].COc1cc(N=Nc2cc(cc3cc(cc(O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(C)cc1NC(=O)Nc4cc(C)c(cc4OC)N=Nc5cc(cc6cc(cc(O)c56)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-2.690313687
N#CCCCCCCC#N,-1.081092287
Cc1cccnc1,1.0309
C.[V],-6.205841507
CCCCNC(=O)OCC#CI,-3.203337363
C[N+]1([O-])CCOCC1,0.456309929
CCCC(=O)OCC(O)CO,-1.335
CN(C)[P+](CC1CCCCC1)(N(C)C)N(C)C.F[B-](F)(F)F,-1.507143452
CO[P](=O)(OC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,-3.4066
CCC1NC(=O)c2cc(c(Cl)cc2N1)[S](N)(=O)=O,-3.2859
CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,-4.810584984
Nc1nc(N)nc(N)n1.O[P](O)(O)=O,-1.759410193
FCC(F)(F)F,-2.008727887
CCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-2.52
COC1=CC=C2C=C(C(C)C(=O)OC(C)C)C=CC2=C1,-5.48
NC(=N)NC(=N)Nc1cccc2ccccc12,-2.3151
Oc1ccc(c(c2ccccc2)c1[N+]([O-])=O)[N+]([O-])=O,-3.7164
CCC(C)C\C(CC)=N\O,-2.130728127
COC(=O)c1nc(Cl)c(Cl)nc1N,-4.534838609
CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,-4.226234297
CCCCCCCCCCN1CCCCC1,-1.53
CCO[Si](CC(C)CC(C)(C)C)(OCC)OCC,-6.441684141
COC(=O)c1ccc(cc1)C(=O)OC,-3.796856222
C,-2.8629
CC(C)=CC1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-7.5746
NC(=O)NN=C1CCCCC1,-1.4127
CC1=CC=C(S(=O)(=O)N(Cl)Cl)C=C1,-3.51
COC(=O)CCN(CCC(=O)OC)c1ccc(N=Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.332831336
CCCCCN,1.0597
COC(=O)C1(CC1)[S](=O)(=O)c2ccc(Cl)cc2,-3.3086
OCCOCCO.O=C1OC(=O)c2ccccc12,-1.405240463
CCCSC(=O)N(CCC)CCC,-3.3
CCCCCCCCCCCCN(C)C,-4.426122744
O=C1CCCCO1,0.999492173
[Ag+].[Ag+].O[S](O)(=O)=O,-1.58498354
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2O,-4.83
N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=C(Br)C=C2)S1,-2.13
O=C1CNC(=O)N1,-0.4016
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F,-7.3023
Clc1ccccc1,-2.449320235
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.9384
CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.5889
CN1CC2CC1CN2C3=CC4=C(C=C3F)C(=O)C(=CN4C5CC5)C(O)=O,-2.9
O=C1Nc2ccccc2C=C1,-2.1394
O=C1NC(NC2=CC=CC=C2)=NC2=C1N=CN2,-4.12
COC(=O)C1(CC1)[S](=O)(=O)c2ccc(Br)cc2,-3.6703
CCC(Cl)(Cl)[N+]([O-])=O,-1.4996
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)[S](N)(=O)=O)[N+]([O-])=O,-5.13
CCC(CC#N)C#N,-0.6916
Oc1c(cccc1[N+]([O-])=O)C(=O)Nc2ccc(Cl)cc2,-4.5452
ClC1=C(Cl)C(=C(Cl)C(=C1)C2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)Cl,-9.62
O=C1CCCO1,1.065047292
CCCCCCCCCCC(CO)CCCCCCCC,-6.475024349
