smiles,logSolubility
CC(C)CC(C(=O)O)N(CCC#N)CCC#N,-1.0606664957159806
[Na].[Na].[Na].[Na].CNc1ccc(/C=C/c2ccc(Nc3nc(Nc4ccc(cc4)[S]([O-])(=O)=O)nc(n3)N5CCOCC5)cc2[S]([O-])(=O)=O)c(c1)[S]([O-])(=O)=O.Cc6nc(Nc7ccc(cc7)[S]([O-])(=O)=O)nc(n6)N8CCOCC8,-0.6286981888245948
CN1CCN(CC1)C2=NC3=C(OC4=C2C=C(Cl)C=C4)C=CC=C3,-4.253585087939952
COC1=CC=C(C=C1)C2SC3=CC=CC=C3N(CCN(C)C)C(=O)C2OC(C)=O,-3.9789183668289376
O.O.O.O.O.O.O.[Co++].[O-][S]([O-])(=O)=O,-1.0601021235430648
[O--].[O--].[O--].[Lu+3].[Lu+3],-8.189497432727771
OC(=O)C1=CC=C(C=C1)N=C=S,-3.135857380122801
CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=[N+]([O-])C=C3,-2.6627394278482295
[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,-1.9957146668369898
Cn1c2ccccc2c(C(N)=O)c1C(N)=O,-1.496807387856171
[Na+].[Na+].Nc1ccc(N=Nc2ccc(N[S](=O)(=O)c3ccc(cc3)N=Nc4c(O)c5c(N)c(N=Nc6ccc(cc6)[N+]([O-])=O)c(cc5cc4[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc2)c(N)c1,-1.7396664500317751
[Na+].[Br-],1.7960128047810766
[Mg++].[O-]C([O-])=O,-3.871543942585378
NCCO.OC(=O)CS,-0.3169807912730839
[Cd++].O[N+]([O-])=O.O[N+]([O-])=O,-0.6248986297346276
CCN(CC)[S](=O)(=O)C1=CC=C(N)C=C1,-3.052520766335421
O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,-4.209928537927097
ClC1=CC(=C(C=C1)C2=CC=C(Cl)C=C2Cl)Cl,-6.928701735497175
CCOC(=O)c1ccccc1,-2.307822176879303
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-7.244690279055694
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-4.2279287007280075
C#CC#C,-0.880859235132954
OC(CN1CCCCC1)C1=C2C=CC=CC2=C(Cl)C=C1,-3.4172303818932583
CC1COC(C[N]2C=NC=N2)(O1)C3=C(Cl)C=C(OC4=CC=C(Cl)C=C4)C=C3,-5.370195435263995
CN1C(=O)C(=N/Nc2ccc(Cl)c(Cl)c2)/C(=C(C#N)C1=O)C,-5.999457468380111
N(CC\C=C1\c2c(CCc3c1cccc3)cccc2)C,-3.8265686593809733
CC(O)C(F)(F)F,0.23116064309886658
O=C1CCCCCN1C(=O)Nc2ccc(Cc3ccc(NC(=O)N4CCCCCC4=O)cc3)cc2,-6.079419793657242
CCN(CC)S(=O)(=O)N(CC)CC,-1.6824220630468176
CCCCCCCCCCOC(C)=O,-4.801128619096231
CCC=C.C\C=C\C,-3.246983696139638
N[S](=O)(=O)c1ccc(NC(=S)Nc2ccc(F)cc2)cc1,-3.5098369989246407
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl,-10.648345719804999
O=C1Nc2cncnc2N1,-1.6651646604267794
FC(F)(F)C(Cl)Cl,-2.229444145599582
CC(C)C1(C)N=C(NC1=O)c2ncccc2C(O)=O,-2.173678128189194
CCCCC[N+]([O-])=O,-1.2592723746989642
CCN(CC)CCCNc1nc(Nc2ccc(cc2)N=Nc3c(O)c4c(Nc5nc(NCC(C)N)nc(NCC(C)N)n5)cc(cc4cc3[S](O)(=O)=O)[S](O)(=O)=O)nc(Nc6ccc(cc6)N=Nc7c(O)c8c(Nc9nc(NCC(C)N)nc(NCC(C)N)n9)cc(cc8cc7[S](O)(=O)=O)[S](O)(=O)=O)n1.CC(O)C(O)=O,-2.5254202761911064
[Na+].O[S](=O)(=O)c1ccc(cc1)N=Nc2ccc(N\N=C3/C(=O)C=Cc4ccccc34)cc2,-3.879663441661252
O=C1C=CC2=C(C=CC=C2)C1=NO,-3.4257386781423724
CC(C)CCCC(C)CCCC(C)=O,-4.735703705505989
COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-4.120828761261988
CC(=C)C=O,-0.19447332694881952
CCCC(O)CC,-0.7309030593025032
OC(=O)CC1(CCCCC1)CC(O)=O,-1.6371490383914042
COC1=CC=CC(CC(C)NC(C)CC2=C(OC)C=CC=C2)=C1,-3.554010650282165
OC(=O)CC(C)(C(=O)O)C(C)(C)C(=O)O,-0.9810765126646832
O=C1C=CC2=NC3=C(C=CC=C3)SC2=C1,-3.7190145100649503
[H+].[Cl-].OC(=O)C1CCNCC1,0.42138492082540013
C[Se]C,-1.3356604592341637
NS(=O)(=O)C1=CC=C(NC(=O)CCC(=O)O)C=C1,-1.719430488922347
[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2cc(NC(=O)C(Br)=C)ccc2[S]([O-])(=O)=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O,-1.8998073935365174
[O-][N+](=O)c1cc(OC(=O)Oc2cc(c(Cl)cc2Cl)[N+]([O-])=O)c(Cl)cc1Cl,-5.853658188219365
CCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-6.309053502725446
CC(Cc1ccc(cc1)C(C)(C)C)C=O,-3.9580748307629405
C[C@@H](CCO)CCC=C(C)C,-2.8206806068687844
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(Cl)C(=C2)Cl,-4.3854906844952435
CCCCCCCCC=O,-3.2008441460301023
CN(C)CCNC(=O)NC1CCCCC1,-0.4957956645038175
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl,-6.539301912320636
CCCC(=N\OCC)/C1=C(O)CC(CC1=O)C2CCCSC2,-3.8729414513374083
CNC(=O)Oc1ccccc1OC(CCl)OC,-2.205297707252307
CN1C(=O)C=Cc2ccccc12,-1.0175463327795178
CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2O,-4.549811424525653
CN1CCC23CCCCC2C1CC4=C3C=C(O)C=C4,-2.9291624285271864
CC(C)(C)OOC(C)(C)C,-2.5195613196390183
COc1cc2nccnc2c(N)c1OC,-2.2587511772428805
CCCCCCCC\C=C/CCCCCCCC1=NCCN1CCO,-4.443232462594969
[Sr++].Cc1ccc(N\N=C\2C(=O)C(=Cc3ccccc23)C([O-])=O)c(c1)[S]([O-])(=O)=O,-5.2257648556001115
Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2.8438793365182087
CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C,-5.368875197504943
N12[Si]34N5[Si]16N3[Si]25N46,-2.2045428459746685
CCC1(C/C=C2/CCCc3cc(OC)ccc23)C(=O)CCC1=O,-4.889326219528758
O=C(Nc1cccc2C(=O)c3ccccc3C(=O)c12)c4ccc(cc4)c5ccc(cc5)N=Nc6ccc(cc6)c7ccc(cc7)C(=O)Nc8cccc9C(=O)c%10ccccc%10C(=O)c89,-7.56537966137237
[Cu].C[S](O)(=O)=O,-0.5170940175682007
FC(F)OC(Cl)C(F)(F)F,-2.1155957206184848
O=C(O)CC(CSC(=O)O)C1=CC=CC=C1,-2.33041782055399
O=[Se]=O,-4.348460901440325
O=C(C1=CC=CC=C1)C(F)(F)F,-2.2057412065777506
CCN(CC)CC,-0.5313694420445227
CCN(CC)C(=S)SSC(=S)N(CC)CC,-5.503880505958977
CN(C)[P](=O)(N(C)C)n1nc(nc1N)c2ccccc2,-2.8509800595271937
[H+].[H+].[Cl-].[Cl-].OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,-2.342833733232401
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-3.757957119709796
CCCN(CCC)C(=O)SCc1ccccc1,-4.045278598215018
C(Sc1nnc(c2ccccc2)c(n1)c3ccccc3)\C=C\CSc4nnc(c5ccccc5)c(n4)c6ccccc6,-6.212206431865374
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-4.080191549907714
Cl[Sn](Cl)(c1ccccc1)c2ccccc2,-3.9781448273165174
CCCCCCCCCCCCCCC/C=C/CC(CC(O)=O)C(O)=O,-5.839126757665972
CC1CC(=CC(C)C1C=O)C,-2.2686974083045373
CC(=C)C(=O)OCCN1CCNC1=O,-0.6617635156678047
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,-5.216009774459755
CCN(O)CC,0.49202661307444656
OC(=O)C1CCN1C(=O)COC(=O)C2=CC=CC=C2,-1.561512387646393
CNc1ccccc1C(O)=O,-2.270843590415974
C1=CC(=O)N2CC(C3)CNCC3C2=C1,-0.16868523157402607
COC1=CC=C(C=C1)C(N)=O,-1.5701257345257444
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.946202864554801
CC(c1ccccc1)c2ccc(Nc3ccc(cc3)C(C)c4ccccc4)cc2,-7.335077735575718
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,-0.9829288364746931
CC(=O)OCCN(CCOC(C)=O)c1ccc(cc1)N=Nc2sc(cc2[N+]([O-])=O)[N+]([O-])=O,-5.59873386414583
C\C=C(/C)C(=O)OCCC(C)CCC=C(C)C,-5.479878318679313
OC(=O)c1c(Cl)ccc2ccccc12,-3.155769741270924
O=NN(c1ccccc1)c2ccccc2,-4.05081568797993
CCCCCCCC[Si](OCC)(OCC)OCC,-5.573496305637528
C1C=CCC=C1,-2.2023299937723286
ClC1=CC(=C(OC2=CC=C(Cl)C(=C2)Cl)C(=C1)Cl)Cl,-7.4757785794900355
[Br-].CC[N+]1(C)CCCC1,0.7782901749922273
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-2.8321283149587244
NC(=S)NCC=C,-0.6208475598529982
COC1=CC=C2C=C(C(C)C(=O)OCCO)C=CC2=C1,-3.667778329441485
CO[P](=S)(OC)SCN1N=NC2=CC=CC=C2C1=O,-3.4943530689804225
CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,-3.396286934363451
O=C1CCC(=O)O1,0.7397237607617407
CN1C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4,-1.1104812071317143
CCCNC(=O)COC(=O)c1ccccc1,-2.377700835879284
CC1=Nc2ccc(cc2C1(C)C)C(O)=O,-3.2838585054482814
Cc1cc(N)ccc1N,-0.5450438584888658
[O-][N+](=O)c1ccc2ccc3cccc4ccc1c2c34,-6.535958573733683
S=C=Nc1ccccc1,-3.583549446313621
CC(OC(C)=O)C1CCCCC1,-2.9098970555002324
OC(=O)C1=CC(=CC=C1O)O,-1.3961454477525488
CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(C)=C,-5.915138464019221
ClCCBr,-1.3531925088819874
[O-][N+](=O)c1ccc(cc1)N=Nc2ccc(cc2)N(CCOCCC#N)CCC#N,-4.967054548509166
CCCCC(O)CN(\N=C/c1oc(cc1)[N+]([O-])=O)C(N)=O,-2.969700374940959
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,-4.680287746631473
OCC(CCC)C,-1.1184823166604172
OC(=O)COc1cccc(Cl)c1,-2.0709236289821797
C\C=C/C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@@]24CO4,-2.724503933604666
CN1C(=O)OC(C)(C)C1=O,-0.3153636606434319
CCO[P](=S)(OCC)O/N=C(C#N)/c1ccccc1Cl,-5.119292532078314
C=CCCC=C,-2.584575377095775
COC(C)OC,0.032913384930382296
CC(CN)CCCN,1.0893918945569467
CC(C)CCOC=O,-1.8018407335250255
O=NN1CCCCCC1,-0.6205352794842782
c1ccc2c(c1)cnc3ccccc23,-3.665011387010913
CC(O)([P](O)(O)=O)[P](O)(O)=O,0.9705773206402195
Oc(ccc(C(=C(c(ccc(O)c1)c1)CC)CC)c2)c2,-4.650908402541711
Cc1cccc(Cc2ccccc2)c1Cc3ccccc3,-6.56802535560212
Cc1ccc(N)c(c1)[S](O)(=O)=O,-1.1979004697159792
CCCCCCCCCCCCOCCO,-4.06683657304158
CCCCOCCOCCOCOCCOCCOCCCC,-1.4905477221905692
Cc1cc(C)cc(c1)C(Cl)=O,-3.361794660219205
BrCCC=C,-2.2676242696964994
CC(CCCO[N+](=O)O)O[N+](=O)O,-2.297395423851379
OC(=O)CC(Cl)C(O)=O,0.22290123404671372
ClC1=C(Cl)C=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C(=C1)Cl,-9.12110714925003
CCN(CC)C=O,0.2709447115879025
CCC(C)(C)C,-3.818117972283403
CC(C)CC(C)OC(C)=O,-2.3484620594753762
[Re],-7.549144341474315
[Na+].[Na+].[Na+].OC1=CC(=O)\C(C=C1N=Nc2ccc(N=Nc3ccc(Nc4ccc(cc4[S]([O-])(=O)=O)[N+]([O-])=O)cc3)c5c2cccc5[S]([O-])(=O)=O)=N/Nc6ccc(Nc7ccc(cc7[S]([O-])(=O)=O)[N+]([O-])=O)cc6,-1.5624454579835565
CCN(CC)C(=O)n1cnc(n1)[S](=O)(=O)c2c(C)cc(C)cc2C,-3.776635134116585
CC1CCCC(C)(C)C1,-4.1184142995947095
Oc1ccc(O)cc1,-0.17828809246680283
COC1=C(OC2OC(CO)C(O)C(O)C2O)C=CC(=C1)\C=C\CO,-1.1867415176426228
OC(=O)CCI,-0.32518080298489027
CSC1=NN=C(C(=O)N1N)C(C)(C)C,-2.3400923427331066
[H+].[Cl-].NC(CO)(CO)CO,0.4379074507158071
CCC(C)C1=C(OC(=O)NC)C=CC=C1,-3.0031999038295267
NC(N)=NC(N)=O.NC(N)=NC(N)=O.O[S](O)(=O)=O,-1.040578806777854
CN(C)CCO,1.4092946606993075
n(c(N(Cc(cccc1)c1)CCN(C)C)ccc2)c2,-2.3318960224182494
CC(=C)C(=O)O[Zn]O,-1.3674723192688147
OCc1cccc(Oc2ccccc2)c1,-2.710057304355999
CCCCC(CC)COC(=O)C(C)O,-2.714840788104376
Clc1ccccc1c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.421630898025344
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n2ccnc2,-4.5726735255758255
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)C.CO[S]([O-])(=O)=O,-0.7315136831502118
CC(C)C(O)=O,0.611600416873614
CCCC1CO1,-0.553265735699472
CC(C)CCOC(C)=O,-2.165688176612079
CCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.3520859495465105
CCCN(CCCl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-5.247839106491517
COC1=C2OC3C(OC(C)=O)CCC4C5CC(=C2C43CCN5C)C=C1,-1.575154159185804
CCCCCCCCCCNC(=O)C(C)O,-2.6685728140572222
Nc1nc2nc[nH]c2c(n1)C(F)(F)F,-1.7780492723118286
CC(CCC(O)=O)C(O)=O,-0.38439767350325094
CC1=CC(=NC(=N1)C)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.7592499622168476
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-4.493261858180508
CCCCCCCC#C,-4.647381678723968
COC1=CC2=C(C=C1)C1=C(N2)C(C)=NC=C1,-3.684832531302123
CCOCCOCCOC(C)=O,-0.027117970759934405
O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC=C1,-3.671354364780825
CCCCCCCC\C=C/CCCCCCCC(=O)NCC(C)O,-5.1845676308050255
CCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-5.543849928051176
O=C1C(C)CCC(C(C)=C)C1,-2.069625885544185
COC(C)(C)CCOC(C)=O,-0.8633458857410259
CCC(COP)(COS)COS.CC(COS)(COS)COC(=O)CCCC(=O)OCC(C)(COS)COS,-4.436967097063905
[nH]1nc2ccccc2n1,-1.36502225994994
[Na+].[Na+].[O-][S](=O)(=O)c1ccccc1\C=C/c2ccc(cc2)c3ccc(cc3)\C=C/c4ccccc4[S]([O-])(=O)=O,-0.8949921617878545
CC(C)C1=C(SC2=C(C=C(\C=C\C(=O)N3CCN(CC3)C(C)=O)C=C2)[N+]([O-])=O)C=CC=C1,-5.595552439059241
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.855914330331304
O=[Pb]=O,-4.658915157516948
ClC1=C(Cl)C(=C(C=C1)C2=CC=C(Cl)C(=C2Cl)Cl)Cl,-8.084755645666878
COc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(Cl)ccc4C)C(=O)Nc5ccccc5,-8.292387232149057
NC(=O)CC#N,-0.195896791583312
OC(=O)CCCc1c[nH]c2ccccc12,-3.127560770622674
ClC1=C(Cl)C=C(OC2=CC=C(Cl)C(=C2)Cl)C=C1,-6.887647202546582
c1(nccc2cc(c(OC)cc12)OC)Cc1cc(c(cc1)OC)OC,-4.793707508079029
CC(C)=CCC\C(C)=C\CO,-2.327820099556674
CC(C)(C)N1N=CC(=C(Cl)C1=O)SCc2ccc(cc2)C(C)(C)C,-6.385385587051137
CN1C(=O)N(C)c2nc(Cl)[nH]c2C1=O,-2.058502535579864
Cc1cccc2n[nH]nc12,-1.2230394498830213
CCOC(=O)c1ccc(O)c(Cl)c1,-2.811431672153253
C[C@H]1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,-4.278071221987957
I\C=C/I,-2.8805246682690457
Nc1cc(Cl)c(Cl)cc1Cl,-3.423171185045477
COc1cc(ccc1C(O)=O)C(O)=O,-2.4818231979582586
Nc1ccc(cc1)[S](O)(=O)=O,-1.0101617634002371
CCCCCCCCCCCCCCCCCCCCCCCCO,-6.677646006431212
CC(C)CC(NC(=O)CNC(=O)CN)C(=O)O,-0.3066963639277726
CC[NH+](C)CC,0.2114101296448335
Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-6.475151063459168
CNC(=O)Oc1cccc(C)c1,-1.9239517083781172
CCC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.9569848320439
CS(=O)(=O)C1=CC=C(C(=N)N)C=C1,-1.4196924487007956
O=C(NCCc1c[nH]cn1)c2ccccc2,-2.4382600516632684
CCC(O)C(C)(C)C,-1.2136825952302779
CC(=O)Oc1ccccc1\C=C\C(O)=O,-2.257575857720885
[Br-].C[N+](C)=C1OCCC1(c2ccccc2)c3ccccc3,-1.4970141624885893
O2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.64471605625232
OC(=S)CCCCCCCC(O)=S,-3.0940577158736153
O=C1CCC(=O)N1,-0.22090745033736842
CCC1(C(=O)NC(=O)N(C)C1=O)C2=CC=CC=C2,-2.5401896937704533
COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)[N+]([O-])=O,-4.672350496379397
CC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.791388851806845
COC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.4321509759525934
CC(OC(C)=O)C#N,-0.257282836192566
O=[Pb],-5.440244359385585
CC1=NN(C(=O)C1)c2ccccc2,-1.9947193393031424
C1COC2(C1)CC3CC2C4CCCC34,-3.4560391781570026
CCN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4.237056508540418
CCC(C)(C)c1ccc(O)c(c1)C(C)(C)CC,-5.170921282270903
ClC(Cl)=C(Cl)Cl,-2.9006238548312044
[K+].O[P](O)([O-])=O,-0.6061223968163476
OC(=O)CC1=CC(=C(OCC=C)C=C1)Cl,-2.7389303789903354
