smiles,logSolubility
CCCC1(CC)C(=O)NC(=S)NC1=O,-2.8
CCC(=O)c1ccc(O)cc1,-2.639
[Ca++].[O-]C=O.[O-]C=O,0.121211094
CCOC(=O)CN(N=O)C(N)=O,0.7566
CC(=O)CC(C)=NC1=CC=C(O)C=C1,-3.59
Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,-7.8292
CCCCCCCCCCCCCCCCCC(=O)OCCCC.CCCCCCCCCCCCCCCC(=O)OCCCC,-7.116029628
[Na+].CCCCCCCCCCCCCCCC(=O)N1[C@@H](CCC1=O)C([O-])=O,-4.022319118
CC(C)C(=O)C(C)(C)CC=C(C)C,-3.489215864
c1ccc2nccnc2c1,0.7051
[Na+].[Na+].[Na+].CCN1C(=O)C(=N/Nc2cc(Nc3nc(Cl)nc(Nc4ccc(c(Nc5nc(N)nc(Cl)n5)c4)[S]([O-])(=O)=O)n3)c(cc2[S]([O-])(=O)=O)[S]([O-])(=O)=O)\C(=C(C(N)=O)C1=O)C,-0.759001213
[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O,-3.3572
O=P(Oc1ccc(O)cc1C)(Oc2cc(O)ccc2C)Oc3c(O)cccc3C,-6.7
CCCCCCCCOCCO,-2.125
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-4.780941415
CCCCC(C)C(C)O,-2.0578
C=CC(=O)OCCOc1ccccc1c2ccccc2,-3.951518842
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,-1.2871
CC(C)C[C@H](N)C(=O)NCC(=O)NCC(O)=O,0.2124
o1c(N(=O)(=O))ccc1C=NO,-2.19
O=C(O)C1=C(C(=O)C2=CC=C(O)C=C2)C=CC=C1,-2.73
Nc1scc(CC(O)=O)n1,-1.981673118
ClC1=CC2=C(C(=CC=C2Cl)Cl)C(=C1)Cl,-7.51
CCCC1=C(N=C2C=C(O)C(=O)C3=C2C=CC=C3)C(=NO1)C,-3.7
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCN(CC)c1nc(Nc2ccc(\C=C\c3ccc(Nc4nc(Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n4)N(CC)CC)cc3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O)nc(Nc6cc(ccc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1,-0.812249023
CCOc1cc2N=C3C(=C4Oc5cc(NC(=O)c6ccccc6)c(OCC)cc5N=C4C(=C3Oc2cc1NC(=O)c7ccccc7)NC(C)=O)NC(C)=O,-7.86138265
[K+].[K+].CCCCCCCCCCCCCC(=O)NCC([O-])=O.CCCCCCCCCCCC(=O)NCC([O-])=O,-0.3429717
CC1=NC2=C(N=C1)C(=O)NC=N2,-1.56
CCCC(=O)OCOC(=O)C1=CN(CC)C2=C(C=CC(=N2)C)C1=O,-2.95
CN(C)C(CS[S](=O)(=O)c1ccccc1)CS[S](=O)(=O)c2ccccc2,-5.76
COc1cccc(n1)N(C)C(=S)Oc2cccc(c2)C(C)(C)C,-6.014
CNC(=O)ON=CC(C)(C)SC,-0.71
O=C1CNC(=O)C2=C(C=CC=C2)N1,-2.85
CCCCCCCCOc1ccc(c(O)c1)C(=O)c2ccccc2,-5.513798048
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.3999
CC(F)(F)F,-2.043101387
NCc1ccncc1,0.966
CC(C)O[P](S)(=S)OC(C)C,-0.552854708
CC(C)(C)CC(C)(C)N(c1ccccc1)c2cccc3ccccc23,-8.290038542
CCNC(=O)NC1=C(C)N(C)N(C2=CC=CC=C2)C1=O,-1.83
N[S](=O)(=O)c1ccc(SCCCCO)cc1,-2.5141
[Na+].[Na+].[K].[K].OCCN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(CCO)CCO)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-1.887960137
COCC(O)=O,1.0454
ClC1=CC2=C(C=CC=C2)C=C1Cl,-5.36
COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1,-2.81214297
OCC(O)COCC(O)CO,0.77943954
CN1C(=O)N(C)c2nncnc2C1=O,-1.9849
NCC(=O)NCC(=O)OCCOC1=CC2=C(C=C1)N=C(S2)[S](N)(=O)=O,-1.3
CN(C)C(=O)SCCCCOc1ccccc1,-3.9266
Clc1cccc(c1)N(C2CCOC2=O)C(=O)C3CC3,-2.6878
ClC1=CC=C(C2=CC(=C(Cl)C(=C2)Cl)Cl)C(=C1Cl)Cl,-9.1
CCCCCCCCCCC(O)CCC,-5.837
CCN(CC)C(=O)NC1CN(C)C2CC3=C(Br)[NH]C4=C3C(=CC=C4)C2=C1,-4.38
C1OC1COc2ccc3c(OCC4CO4)cccc3c2,-3.919173798
CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-8.62805056
CNC=O,1.228647734
[Zr++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,-8.702012126
COC(=O)c1cc(Cl)cc(N)c1Cl,-3.2634
OC(=O)C1CC(=O)c2ccccc2C1,-2.1031
CCC(=O)C(CCCCCCOC1=C(Cl)C=C(OC)C=C1)C(=O)CC,-5.27
CCC(C)OC,-0.7306
Clc1ccc(c(Cl)c1)c2c(Cl)cccc2Cl,-6.65
O=C1NC2=C(CCC2)C(=O)N1C3CCCCC3,-4.5916
CCN(CC)c1cc(NC(C)=O)c(cc1OC)N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O,-4.667327783
CN(C)C(=N)N(C)C,0.938622926
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,-4.170824759
CCOC1(C)CCC2C(=C)C1CCC2(C)C,-4.734296245
O=C1CCCC1C#N,-0.3567
CC(C)NC(=O)C(C)=C,-0.620142884
s1ccc2ccccc12,-3.0138
CCO[P](=O)(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)OCC,-4.472808844
Cc1ccc(N)c(c1)[N+]([O-])=O,-1.860061225
OC(=O)CCCC(C(O)=O)(c1ccccc1)c2ccccc2,-3.1737
CCCCC1(CC=C)C(=O)NC(=O)NC1=O,-2.17
CC1CC(C)(C)c2cc(C(C)=O)c(C)cc2C1(C)C,-5.3154
FC1=C(C(=CC=C1)F)C2=NN=C(N=N2)C3=C(Cl)C=CC=C3,-6.12
NC1=CC2=C(C=C1)C(=CC=C2)[S](O)(=O)=O,-2.75
COC1=CC2=C3C(=C1)C=CC=C3CN(C(N)=NO)C2,-1.21
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-6.568874945
CC1=CC(C)=C(CC(C)(C)C(=O)NO)C(C)=C1,-3.52
O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,-3.043
Clc1ccc(Cl)c(c2cc(Cl)c(Cl)c(Cl)c2)c1Cl,-8.27
CC(C)(C)c1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1,-5.0774
[Na+].CCOC([S-])=S,0.544338165
CC(=O)OC\C=C(C)/CCC=C(C)C,-3.754953216
Nc1ccc(cc1)S(N)(=O)=O,-1.34
NC1=NC(=O)C2=C(N1)N=CC(=O)N2,-3.86
CCCCCC(O)CC,-2.0171
CCCCCCCCCCC1CO1,-5.92315685
Fc1ccc(NC(=O)c2cccnc2Oc3cccc(c3)C(F)(F)F)c(F)c1,-6.8969
OC(=O)\C=C/C=C\C(O)=O,-2.8516
[K+].O[Si]([O-])=O,-3.004467174
COC1=Cc2ccccc2Nc3ccccc13,-4.514419394
NC(=O)OCC1COC2(CCCCC2)O1,-1.89
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,-3.8945
CCNc1nc(NC(C)CC)nc(OC)n1,-2.575
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.613
CC(C)C(O)C(C)(C)CO,-0.666725926
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-6.08
Nc1ncnc2n(cnc12)[C@]3(CO)O[C@H](CO)[C@@H](O)[C@H]3O,-1.5701
N#CCc1ccccc1,-3.068746
FC1=CC=CC(=C1C(=O)NC(=O)NC2=CC(=C(OC3=C(Cl)C=C(C=N3)C(F)(F)F)C(=C2)Cl)Cl)F,-8.65
Cc1ncnc2nccnc12,-0.4658
OCCOC1=CC=C(OCCO)C=C1,-1.23
[O--].[O--].[O--].[Ca++].[Ti+4],-5.6562324
CCCCCCCCCCCC(=O)OCC(O)CO,-4.660234439
CCCCN(CCCC)CCCC,-3.1157
CCI,-1.6009
CC[S](=O)(=O)N[S](=O)(=O)CC,0.5413
O=C1Nc2ccccc2C(=O)O1,-2.735417906
ClC1=C(Cl)C(=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=C1)Cl,-8.31
N[S](=O)(=O)c1ccc(SCCCCCO)cc1,-2.6618
CN(C)C(=O)NC1CCCCCCC1,-2.26
Clc1ccc(Cl)c(Oc2ccccc2)c1,-4.9703
[Na+].[K+].CC1=NN(C(O)C1N=Nc2ccc3c(cccc3[S]([O-])(=O)=O)c2[S](O)(=O)=O)c4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O,-0.392839827
CC(C)(NC(=O)C1=CC=CC=C1)C(=O)NCC(=O)O,-0.56
CCCCCCCCCCCCN(CCCN)CCCN,-0.197711374
CSC1=NC(=NC(=N1)N=[N]#N)NC(C)C,-3.48
CCC(=O)OC1C=CC2C3CCC(C3)C12,-3.558592794
CCCCC(CC)CC(CC)(CC)C(=O)NO,-3.35
ClC1=CC(=CC(=C1)Cl)OC2=C(Cl)C(=C(Cl)C=C2)Cl,-7.86
OC(=O)C1=C(Cl)C=CC2=C1N=CC(=C2)Cl,-3.57
CCCOCC(C)OCC(C)O,-0.070052651
ClC(Cl)(Cl)[2H],-1.417811305
CCc1ccc2ccccc2c1,-4.2901
CC(=O)OCCOC(C)=O,0.068474963
CN(C)CC(O)C1=C2C=CC=CC2=C(Cl)C=C1,-1.22
O=CC1CCC2C3CCC(C3)C12,-2.419967647
[Na+].[S-]C#N,1.091113043
CC1=NC2=C(C=CC=C2)N=C(C)C1,-1.37
CC(=O)OC[C@H]([C@@H](OC(C)=O)c1ccccc1)[N+]([O-])=O,-3.972
CN=C(NCC1CCOC1)N[N+]([O-])=O,-0.569414718
CCOCOC1CCCCCCCCCCC1,-5.335319968
ClC(Br)Br,-1.9
[Cl-].COC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,0.506344271
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2(O)C#C,-4.47
[Na+].Nc1ccc(cc1[S]([O-])(=O)=O)[N+]([O-])=O,-1.767738518
CC(C)(C)OOC1(CCCCC1)OOC(C)(C)C,-5.386213837
CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC,-7.729153446
CCOC(=O)C(C)Oc1cccc(Oc2sc3cc(Cl)ccc3n2)c1,-5.674
[Li+].[Li+].[O-][S]([O-])(=O)=O,0.392124281
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1,-5.771545225
OC(=O)c1ccc2C(=O)OC(=O)c2c1,-0.896196315
CCOCCOC(=O)CCCCC(=O)OCCOCC,-2.065
CCCCOC(=O)c1ccccc1N,-3.383020526
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2O,-3.700359651
CN1CCCC1=O,1.003781751
CC(=O)Oc1ccc(cc1)C#N,-1.799017293
Cc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-3.0003
OC(=O)CCCNC(=O)c1ccccc1,-1.2025
CCCCCCCCOC(=O)c1cccnc1,-3.0929
CCCCCCCCCCCCO,-4.984746452
NCC(=O)NCC(=O)NCC(=O)O,-0.53
COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)N4C=NNC4=O,-6.488909265
[Zn++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,0.721755153
CC1CCC(C)CC1,-4.4657
CCc1cccc2c(CCO)c[nH]c12,-1.91532641
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC(=O)O)CCC12,-5.08
CC1=NC2=C(C=NC=N2)N=C1,-0.01
COC(=O)C=C1CCCC1,-1.942572269
OCCOCCOCCOCCO,0.711690398
O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C,-2.6706
CC(CCO)CCO,0.927470714
Cc1ccnc(NC(=O)c2cnccn2)n1,-0.7308
CC(C)(C)OC(N)=O,0.1
[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Nc2cc(cc3C=C(C(=N/Nc4cc(Cl)ccc4Oc5ccccc5)\C(=O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.667930686
COc1ccccc1OC,-1.314975067
CC1C(CC2CC1C2(C)C)C=O,-3.558040393
CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=CC(=C3)CN,-2.85
CC(C)CCCCCOC(=O)CS,-4.285036897
CCN1C=C(C(O)=O)C(=O)c2cnc(nc12)N3CCNCC3,-2.974
CO[P](=O)(CCC(=O)NCO)OC,1.578490674
CC(=C)[C@@H]1CC=C(C)C(=O)C1,-2.0608
CCN(CC)c1ccc2C=C3C(=C(C#N)C(=O)n4c5ccccc5nc34)Oc2c1,-7.202332762
CC1COc2ccccc2N1C(=O)C(Cl)Cl,-3.835390149
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-3.99
N[S](=O)(=O)c1scc(c1)C(=O)c2ccc(O)cc2,-2.8612
CCCCOC(C)=O,-1.219958563
C1N(CCOC1)C2=NC(=NC(=N2)NC3=C4C(=O)/C(=N/NC5=CC=CC=C5)/C(=CC4=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-])NC6=CC(=C(C=C6)/C=C/C7=C(C=C(C=C7)NC8=NC(=NC(=N8)N9CCOCC9)NC1=C2C(=O)/C(=N/NC3=CC=CC=C3)/C(=CC2=CC(=C1)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-1.144796153
CCC1(CC)C(=O)N(C)N(C2=CC=CC=C2)C1=O,-2.69
CO\N=C(/C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,-3.6037
c1ccccc1c2cc(Cl)ccc2,-4.88
NC(=O)c1ccccc1OCC=C,-2.2273
[Cu++].CC([O-])=O.CC([O-])=O,-0.375535712
Cn1nc(C)c(\C=N\OCc2ccc(cc2)C(=O)OC(C)(C)C)c1Oc3ccccc3,-7.4604
[O--].[O--].[O--].[Y+3].[Y+3],-5.508643208
[Na+].CCCCCCCCO[S]([O-])(=O)=O,0.287206306
ClC1=CC2=C(C(=C1Cl)Cl)C3=C(O2)C(=C(Cl)C(=C3)Cl)Cl,-10.3
COC(=O)C1=CC=C(NC(C)=O)C=C1,-1.9
N[S](=O)(=O)c1sc(Cl)cc1,-3.295936368
CO[P](=S)(OC)OC1=C(Cl)C=C(C=C1)[N+]([O-])=O,-4.68
Cc1c(Cl)c(O)c(Cl)c(Cl)c1Cl,-4.6021
OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O,-1.1985
[Cl-].CN[C@@H](C)[C@H](O)c1ccccc1.[H+],-0.003669443
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.8955
CC(CC(C)(C(O)=O)C(O)=O)C(O)=O,-0.1086
[Ca++].[O-]C(=O)C1=Cc2ccccc2/C(=N/Nc3ccc4ccccc4c3[S]([O-])(=O)=O)C1=O,-6.279395406
CC(Nc1ccccc1Cl)C(O)=O,-2.3271
Nc1ccc(cc1)[S](=O)(=O)c2ccc(Cl)cc2,-4.1267
CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=C(Cl)C=CC=C2,-5.05
CCO[Si](CCCCl)(OCC)OCC,-3.32858345
Brc1cc2C(=O)c3cccc4c(Br)cc5C(=O)c6cccc1c6c2c5c34,-7.633199042
[O--].[O--].[O--].[As+3].[As+3],-1.045896296
OC(=O)CC(N(CCC#N)CCC#N)C(O)=O,-1.5337
Clc1ccc2ccccc2c1Cl,-6.1611
COC(=O)CCCCCCCCC=C,-5.397515352
CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,-5.28
Clc1cccc(c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.48
O=C(O)CSC(C(=O)O)C1=CC=CC=C1,-1.23
c1ccccc1,-1.642308875
CCCC(C)c1cccc(OC(=O)NC)c1.CCC(CC)c2cccc(OC(=O)NC)c2,-3.947
[Na+].[O-][S](=O)(=O)CCNC1CCCCC1,-0.078418557
CC(C)CC(O)CC(C)C,-2.159
CCCCCCCCCO,-3.013011871
[Na+].[Na+].[Na+].[Na+].[Na+].NC(=O)Nc1cc(Nc2nc(Cl)nc(Nc3cc(N)c(cc3N=Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2)ccc1N=Nc5cc6c(cc(cc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc5[S]([O-])(=O)=O,-0.510557544
CCCCCCC(=O)OCC=C,-3.597623767
[Na+].[O-]C(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-1.174231848
CNC(=O)ON=C1C(C2)C(C#N)CC2C1Cl,-2.08
OC(=O)c1cc(Cl)ccc1[N+]([O-])=O,-1.319
COCOC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,-1.96
Cc1[nH]nc(C)c1,-0.520474498
CC(C)COC(=O)N1C=C(F)C(=O)NC1=O,-1.89
Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,-4.693292334
CC(C)OC(=O)c1ccc(C)c(c1)N=Nc2c(O)c(cc3ccccc23)C(=O)Nc4cc(Cl)c(NC(=O)c5cc6ccccc6c(N=Nc7cc(ccc7C)C(=O)OC(C)C)c5O)cc4Cl,-7.007487981
CCCCCCCC\C=C/CCCCCCCCNCCCN,-3.955042001
OC(=O)c1cccc2ccccc12,-3.3015
C=CC(=O)OCC1CCCO1,-0.295451716
CCC(C)C1=C(OC(C)=O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2.25
CCCCC(C)(C)O,-1.0784
[F-].[F-].[F-].[La+3],-5.535398328
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,-2.664548539
CN(C)C1=C(C(=O)O)C=C(C(=O)O)C=C1,-2.02
ON(c1ccccc1)C(=O)c2ccc(Cl)cc2Cl,-3.6723
CCCCCC(O)CCC,-2.591
CN1N(C(=CC1=S)C)c2ccccc2,-1.6668
[Nd],-7.079904468
CCCc1ccc(O)c(OC)c1,-2.179290593
CC(O)CNCCN,0.9275
CC(=O)NC1=CC=CC(=C1)O,-1.06
CCOC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-2.92
CCN(CC)c1ccc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.115885254
Cc1cc[n+]([O-])cc1,0.9621
CCC(N)C(O)=O,0.2868
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC,-9.204759418
CCCCCCCCCCCCCCCCCCC(O)=O,-3.775990335
CCN(C(=O)N(CC)c1ccccc1)c2ccccc2,-3.525627796
NC1=CC=C(C=C1)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O,-1.5
CCn1c2ccccc2c3ccccc13,-6.813503151
CC1CCC(C)O1,0.0723
O=C1NC2=C(C=NC=N2)N=C1,-2.12
Cc1ccc(C)c(O)c1C,-1.935500888
CCOC(=O)COc1ccc(Cl)cc1Cl,-3.3503
[Na+].CCCCCCCCCCCCO[S]([O-])(=O)=O,-0.283881408
CCCCCCCC/C=C/CCCCCCCC(O)=O.NCCO,-3.08883445
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC4CCCO4,-5.0303
[O-][N+](=O)c1ccc(Cl)cc1Cl,-3.009145641
CC(CCC=C(C)C)C=C,-5.964586446
CCCCCCl,-2.7324
Cc1ccc(cc1)[S](=O)(=O)NC(=O)NC2CCCCC2,-4.207
CC(=O)Nc1ccc(OC(C)=O)cc1,-1.9076
Cc1ccccc1C(O)=O,-2.0621
[K+].CC(C)c1ccc(cc1)[S]([O-])(=O)=O,0.320887212
[Cl-].CN1C[NH+](C=C)C=C1,0.658580285
ClC1CC(Cl)(Cl)C(Cl)C(Cl)C1Cl.ClC2CCC(Cl)(Cl)C(Cl)C2(Cl)Cl.ClC3C(Cl)C(Cl)C(Cl)C(Cl)C3Cl,-4.9408
C.[V],-6.205841507
Cc1snnc1C(O)=O,-0.4598
OC(=O)c1ccc(c2cccnc12)[N+]([O-])=O,-3.1656
CC1NC(=O)C(C)NC1=O,-0.75
CC(=O)OC1CCC2CCCCC2C1,-3.560504415
N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-1.85
COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=CC=C2,-3.85
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-3.265342251
CCC(C)N(C(C)CC)C(=O)SCc1ccccc1,-5.0484
CCC(CC)(C#N)C(=O)NC(N)=O,-1.564
Clc1cccc(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.76
CCCOC(=O)c1ccc(N)cc1,-2.452
CC12CCC3(O)C(CCC4=CC(=O)CCC43C)C1CCC2=O,-2.68
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-8.4806
OCCCCCO,0.982344896
NC(=O)C(Cl)(Cl)Cl,-1.0966
ClC1=C(Cl)C=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C(=C1)Cl,-10.1
COC(=O)C1=C(C(=CC=C1)C)[S](=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,-5.69
CCCCCCOC(=O)c1cccnc1,-2.6538
COCOC,0.506
CNC(=O)N(c1ccccc1)c2ccccc2,-2.983946158
CCCC(=O)OCCOC(=O)CCC,-2.6069
Clc1cccc(Cl)c1Oc2ccccc2,-5.0605
CC(=C)C(=O)OC1CCCCC1,-3.088564823
O=C(OC)C(=C)C,-0.8
[Na+].OCC[S]([O-])(=O)=O,0.556942214
CCCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.89
CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C4=C(C=CC(=C4)Cl)[N]12,-4.08
[O-][N+](=O)C1=CC=CC(=C1)C=O,-1.98
ClC1=CC(=C(Cl)C(=C1)Cl)C2=CC=CC=C2Cl,-6.23
Cc1ccc(cc1N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(C)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7c(C)cccc7C(=O)OCCCl)/C5=O)cc4C)C(=O)OCCCl,-7.814241029
CCC(C)(C)OOC(C)(C)CC,-4.100435339
C1C(O)CC2CCC3C4CCC(=O)C4(C)CCC3C2(C)C1,-4.4
CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O,-1.8586
CC(=O)CC(=O)Nc1ccc(C)cc1C,-1.990078682
IC(I)I,-3.5952
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,-8.6456
[Na+].[Na+].[Na+].[Na+].[Na+].Nc1nc(Cl)nc(Nc2ccc(c(N\N=C/3C(=O)c4c(N)c(N=Nc5cc(ccc5[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O)c2)[S]([O-])(=O)=O)n1,-0.590800584
O=[Te]=O,-3.715606233
CC(COC1=CC=CC=C1)NC(C)C(O)C2=CC=C(O)C=C2,-1.53
[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,-6.269
c1ccccc1OC,-1.85
CC(C)OCCO,-0.017655104
Oc1ccc2Nc3ccccc3Sc2c1,-2.5748
