smiles,logSolubility
COC(=O)C1(CC1)[S](=O)(=O)c2ccc(cc2)[N+]([O-])=O,-3.3797
CC1=CC(=O)NC(=O)N1,-1.2557
Oc1cc(F)c(F)c(F)c1,-0.153609692
Nc1ccc2ccccc2c1,-2.8795
ClC1=CC(=C(OC2=CC=CC=C2)C(=C1)Cl)Cl,-6.11
CO[S]([O-])(=O)=O.C[n+]1ccn(C=C)c1,0.657084083
CCOc1nc(NC)nc(NC(=O)N[S](=O)(=O)c2ccccc2C(=O)OC)n1,-4.387910769
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.613
CCC(CO)[N+]([O-])=O,-0.3436
CCOc1ccc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccc(OCC)cc4)c(Cl)c3)C(C)=O)cc1,-7.830582617
CC1CCCCC1O,-0.864495868
[Na+].[O-][S](=O)(=O)CC=C,0.694952865
COC(=O)C[S](=O)(=O)C1=CC=C(Br)C=C1,-2.48
CCCCCCCC\C=C/CCCCCCCC(O)=O.NCCNCCO,-4.809134189
O=C1NC(=O)C2(CC2)C(=O)N1,-1.89
CCCCCS,-2.8248
CCCC(C)C=O,-1.377449362
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.6657
[Zn++].[n-]1c2nc3[n-]c(nc4nc(nc5nc(nc1c6ccccc26)c7ccccc57)c8ccccc48)c9ccccc39,-6.983720983
OC1(CCCCC1)C(=O)c2ccccc2,-2.664780194
[Na+].Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)c(c1)[S]([O-])(=O)=O,-2.402393281
[Ca++].N[S]([O-])(=O)=O.N[S]([O-])(=O)=O,0.438861216
COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.085
CCCCC(CC)COC(=O)CC(C)CC(C)(C)C,-5.954976972
CCOCCOCCOCC,0.7899
O[S](=O)(=O)c1ccccc1N=C2C=CC(C=C2)=C(c3ccc(Nc4ccccc4)cc3)c5ccc(Nc6ccccc6)cc5,-8.377105088
CCCNC1=NC(=NC(=N1)Cl)NC(C)C,-3.74
CC(C)(C)CCCCC(O)=O,-2.475043149
CC1CN(CC(C)O1)N=O,-0.0655
CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-8.62805056
Clc1cccc(c2ccccc2)c1Cl,-5.3498
CCC(C)C(C)=O,-0.6805
[O-][N+](=O)c1cccc(Cl)c1Cl,-3.4881
COC(=O)c1ccc(C(=O)OC)c(c1)N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-6.314069371
CCOC1=CC=C(NC(C)=O)C=C1,-2.3
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.8074
C1C2(COP(=O)(O1)OC2)[N+](=O)[O-],-0.81
c1ccc2c(C)cccc2c1C,-4.74
Clc1cc(Cl)c(cc1OCC#C)N2N=C3CCCCN3C2=O,-4.3251
NS(=O)(=O)C1=C(C2=NC3=C(C=CC=C3)C(=O)N2)C=CC=C1,-3.08
O=C1N=C(NC(=N1)c2ccccc2)c3ccccc3,-5.493585254
NC(=S)Nc1cccc2ccccc12,-2.5278
NC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.27
CCCCCCC(C)O,-2.0655
CCOC(=O)C1OC1(C)c2ccccc2,-2.314375006
CCC(O)C(C)C,-0.7062
OC(=O)CCCCCCCCCCCC(O)=O,-3.79
CCN1CC(C)N2C(=O)C3=C(C=CC=C3)N=C2C1C,-2.46
CCOCN(C(=O)CCl)c1c(C)cccc1CC,-3.0827
COc1ccc(O)c(c1)C(C)(C)C,-2.927488442
CCC1(C(=O)NCNC1=O)c2ccccc2,-2.64
O=CCC\C=C1/CC2CC1C3CCCC23,-4.090187913
COc1ccccc1OCC(O)COC(N)=O,-1.5251
C1N(CCOC1)C2=NC(=NC(=N2)NC3=C4C(=O)/C(=N/NC5=CC=CC=C5)/C(=CC4=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-])NC6=CC(=C(C=C6)/C=C/C7=C(C=C(C=C7)NC8=NC(=NC(=N8)N9CCOCC9)NC1=C2C(=O)/C(=N/NC3=CC=CC=C3)/C(=CC2=CC(=C1)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-1.144796153
[Zn++].[Br-].[Br-],1.297742994
CCOc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(cc4)C(N)=O)\C2=O,-7.581973548
o1cccn1,0.3827
[Br-].C[P+](c1ccccc1)(c2ccccc2)c3ccccc3,-0.018923033
C1CCC(CC1)[Sn](C2CCCCC2)C3CCCCC3.O,-5.59
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,-4.6947
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-5.1546
[K+].[K+].[O-]C(=O)C([O-])=O,0.1773
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3,-3.6693
CNC1CCCCC1,-0.321468013
CCC(=O)OC(C)C,-1.2906
COC1=CC=C2C=C(C=CC2=C1)C(C)C(O)=O,-3.29
COC(=O)c1cccc(c1)C(=O)OC,-2.825819918
[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc([O-])ccc24,-1.575505364
CC1CCC(C)O1,0.0723
NC(N)=O.OC[P+](CO)(CO)CO.O[S]([O-])(=O)=O,0.403692118
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-1.9484
CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C,-0.17
CCCCCCC(C\C=C/CCCCCCCC(O)=O)O[S](O)(=O)=O,-0.5781
CC(C)(c1ccccc1)c2ccc(O)cc2,-4.096484707
CC1=C(Cl)C(Cl)=C(Cl)C(CC2=CC=C(Cl)C=C2)=C1,-8.18
COC1=C(Cl)C(Cl)=C(Cl)C=C1Cl,-5.13
CC(C)=CCC\C(C)=C\CCC(=C)C=C,-6.310389519
CC(CCO[N+](=O)O)O[N+](=O)O,-1.66
CC(=O)NC1=C(I)C(=C(I)C(=C1I)C(O)=O)NC(C)=O,-2.01
CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(I)C=C2)[S](N)(=O)=O,-2.77
[Na+].[Na+].[Na+].[Na+].Nc1c(N=Nc2ccc(cc2)[S](=O)(=O)CCO[S]([O-])(=O)=O)c(cc3C=C(/C(=N/Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)C(=O)c13)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.255286517
CC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-1.41
OC(c1ccccc1)c2ccc(Cl)cc2,-3.4886
CN(C)[P+](CC1CCCCC1)(N(C)C)N(C)C.F[B-](F)(F)F,-1.507143452
[O--].[Pd++],-8.062542962
CC(N)=O,1.5808
Oc1ccc(cc1)[S](O)(=O)=O,0.759009194
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-1.945
[O-][N+](=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,-5.6201
COC(=O)C1(CCC1)[S](=O)(=O)c2ccc(Br)cc2,-3.55
CCCCCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-2.64
CC(C)C1CCC(=NO)C(C1)=NO,-2.3903
c1ccc2OC(=O)C(C(C(=O)OCC)C3=C(O)c4ccccc4OC3=O)=C(O)c2c1,-3.66
CN1CCC23C4=C5C=CC(OCC6=CC=CC=C6)=C4OC2C(O)C=CC3C1C5,-2.22
CCOc1ccccc1\C=C/C(O)=O,-2.5234
O=C(O)C1CN2CCC1CC2C(O)C1=CC=NC2=C1C=CC=C2,-1.94
C[Si](C)(O)O,1.0354
ClC1=CC=C(Cl)C(=C1Cl)OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl,-8.89
CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCC,-7.113399141
CC1(C)CCCC2(C)C1CCC3(C)OCCC23,-5.099487786
COC1=CC2=C(CC3C4CCCCC24CCN3C)C=C1,-3.48
CCCCCCCC\C=C/CCCCCCCCNCCCN,-3.955042001
CC(C)CC(C)(C)O,-0.9307
OC(=O)CCC1=NC(=C(O1)C2=CC=CC=C2)C3=CC=CC=C3,-2.24
[Cl-].CCN(CC[N+](C)(C)CC(C)O)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,-0.551894305
CC1=C(C)C(=C(C)C(=C1C)C)C,-5.23
S.[Mn],-4.159911756
COC=O,0.698593779
NCCNCCNCCNCCN.NCCNCCN(CCN)CCN,0.421803331
OC1=C(C#N)C(=O)C=C(Cl)N1,-1.2319
CCCCCCCCCNC(=O)OCC1OC(O)C(O)C(O)C1O,-2.96
O=C1CCCCCN1,0.860120914
CC(C)COC(=O)Cc1ccccc1,-3.271047196
NC(CCCC(O)=O)C(O)=O,-1.8648
O=C(O)C1=C(C(=O)OCCOC(=O)C2=C(C(=O)O)C=CC=C2)C=CC=C1,-2.83
Cl[S](=O)(=O)c1ccc(I)cc1,-4.2686
O=[S]1(=O)CCCC1,-0.079806903
CC(C)c1cccc2ccccc12,-4.782393555
C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](OC(C)=O)[C@@]4(C)CC[C@@H]3[C@@]12C,-5.092558995
CC1(C)C(=O)C(=O)C2CCC1C2,-1.52
O=C(O)C1=CC(N=NC2=CC=C(O)C=C2)=C(Cl)C=C1,-4.08
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3,-6.5891
CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2=O,-2.820459609
CCCN(=O)=O,-0.8
OC(=O)C(O)(c1ccccc1)c2ccccc2,-2.2092
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633
c1ccccc1c2c(Cl)cccc2Cl,-5.21
Clc1ccccc1c2ccccc2Cl,-5.0813
OC(=O)CC[Se][Se]CCC(O)=O,-2.2681
CN1N=CC2=C1C=C1N=CN=C(NC3=CC(Br)=CC=C3)C1=C2,-3.48
Oc1ccc(cc1)C2CCCCC2,-3.468
CCN(CC)CC(C)OC(=O)C1=CC=C(N)C=C1,-2.35
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-7.0
CC(=O)C1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O,-4.86
COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccc(cc2)C(N)=O,-4.653605269
CCN(N=O)C(N)=O,-0.9547
SC1CCCCC1,-3.367213956
[Cu++].CC([O-])=O.CC([O-])=O,-0.375535712
FC1(F)Oc2cccc(c2O1)c3c[nH]cc3C#N,-5.1395
CCOC(OCC)C(C)=O,-0.2059
OCCN(CCO)N=O,0.8724
CCC(NC=O)C(O)=O,-0.5918
CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,-7.553792438
CCC=CC,-2.54
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-3.99
O=C(OC1CCCCC1)c2ccccc2C(=O)OC3CCCCC3,-5.512605542
CC(C)C(C)C(C)C,-4.6961
OC(=O)c1oc(cc1)C(O)=O,-2.239623736
Oc1c(Br)cc(C(O)=O)c(O)c1,-2.62
CC(CCl)O[P](=O)(OC(C)CCl)OC(C)CCl,-2.4361
Oc1ccc(C2CCCCC2)c(O)c1,-2.5763
CC(C)(c1ccccc1)c2cc(n3nc4ccccc4n3)c(O)c(c2)C(C)(C)c5ccccc5,-7.048812621
O=C(NC1CCCCC1)c2cccnc2,-2.319
O=C1NCC(=O)N(CC(O)C(O)C(O)CO)C2=C1C=CC=C2,-1.46
NC1=NC(=O)C2=C(N1)N=CC(=N2)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O,-5.44
CC(=O)OC[C@@H](OC(C)=O)C=C,-0.817681412
C\C(NO)=C/N=O,-0.3462
CCS,-0.84591656
ClC(=O)c1ccc(cc1)C(Cl)=O,-4.028793779
C\C=C(/Cl)C(O)=O,0.9189
OC(=O)COC1=C(Cl)C(=C(Cl)C=C1)Cl,-3.1
Oc1ccc(cc1O)c2ccccc2,-2.0659
CC(C)N(C(=O)CO)c1ccc(F)cc1,-1.178639899
[Li+].CCCCCCC(O)CCCCCCCCCCC([O-])=O,-6.823553607
OC(=O)CC(O)=O,0.8652
[Na+].[Na+].CN=C1C=CC2=CC(=CC(=O)C2=C1NNc3ccc(NC(=O)C(Br)=C)cc3[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.947653209
ClC1=CC=C(C2=CC=C(Cl)C(Cl)=C2)C=C1Cl,-8.53
CC(C)=CC1C(C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C,-3.5321
CCCCC\C(=C/c1ccccc1)C(OCC)OCC,-5.172056518
OCCCCl,0.4223
COC(=O)C1=CC=C(OC(C)=O)C=C1,-2.5
OC(=O)CCC(=O)c1cccc2ccccc12,-3.4833
CCOc1ccc(cc1)C(=O)OCCN(CC)CC,-2.7145
CC(C)(C)c1ccccc1,-3.658
OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO.[O-][S]([O-])(=O)=O,1.9675127
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4.3979
[Na+].CCC(C)O[P]([S-])(=S)OC(C)CC,-2.42214317
CCCCC(CC)CCl,-4.680882096
[Na+].OC[C@H](O)C1OC(=O)[C-](O)C1=O,0.511043092
CCOC(=O)C(O)C=C,0.3627
SC(=O)CCCCC(S)=O,-1.7326
CN1C(=CC(=O)N(C)C1=O)N,-1.453578731
N.N.OC(O)=O,-0.982660114
C1CC=CC(C1)c2ccc(cc2)C3CCC=CC3,-6.591929049
CCc1ccc(cc1)C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C,-5.6281
CC1(C)[C@@H]2CC[C@]1(C)[C@H](O)C2,-2.420558395
CC(=O)OC1=CC=C(NC(N)=O)C=C1,-2.49
COC(=O)C1=CC=CC=C1OC(C)=O,-1.84
OC(=O)c1ccc2ccccc2c1,-3.5639
CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)CS1,-6.445626155
CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,-1.95
CC(C)(C)c1cccc(c1O)C(C)(C)C,-4.713587378
NC(=O)NC1(O)NC(=O)NC1(O)C(=O)O,-0.37
FC(F)=C(F)C(F)(F)F,-2.888798283
CCCCCCCCCCCC(=O)OCCCCCC,-6.755087841
CC(C)CCCCCCCCCCCCCCCOC(=O)CC(O)C(=O)OCCCCCCCCCCCCCCCC(C)C,-7.992627599
CC(C)(C)NCC(O)COC1=C(C=CC=C1)C2CCCC2,-1.84
CC(C)C(C)CO,-0.39
O=C(O)CC(O)CCC1=CCCC1=O,-0.4
CC(CC=O)c1ccccc1,-1.86983286
CCCCCCCCCC(=O)Oc1ccc(cc1)C(O)=O,-5.42454755
ClCC(Cl)Cl,-1.581104063
CCCCC(CC)CO[P](=O)(Oc1ccccc1)Oc2ccccc2,-5.2804
O=[Te]=O,-3.715606233
[H+].[Cl-].CN(C)C,0.899333987
Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-8.68
C[P](F)(=O)OC1CCCCC1,-1.6875
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.9864
CC1CCCCN1CCCOC(=O)c2ccc(Cl)c(Cl)c2,-4.2178
Clc1ccc(NC(NC=O)C(Cl)(Cl)Cl)cc1Cl,-3.3228
[Na+].Cc1c(CNC(=O)CCl)c(C)c(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S]([O-])(=O)=O)c(C)c1CNC(=O)CCl,-1.017551933
CC(=O)NC(CSC1=C(Cl)C=CC=C1Cl)C(=O)O,-2.31
CC(=O)OCCOCCOCCOC(C)=O,0.630324108
CCOC(=O)N1C(=O)c2ccccc2C1=O,-2.738772633
CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,-4.3495
CCNc1nc(OC)nc(n1)N(CC)CC,-2.9987
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c23)c(Cl)c1Cl,-11.4817
[S--].[S--].[S--].[Bi+3].[Bi+3],-9.098315275
CC(=O)OCCOC[N]1C=NC2=C1N=C(N)N=C2,-0.97
CCOCCOCCOC,0.829145936
CC(C)CCOC(=O)c1ccccc1O,-3.1572
N[S](=O)(=O)c1cc2c(CN(C3CCCCC3)C2=O)cc1Cl,-4.3128
CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.55
OC=O,1.175855294
CCCCCC1C(CCC1=O)CC(=O)OC,-2.9076
OC1=CC=CC2=C1C(=O)C3=C(C=CC=C3O)C2=O,-5.19
Nc1ccc(cc1N)[S](O)(=O)=O,-1.181216395
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,-3.8945
CC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.47
COc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O,-7.991102511
CC(C)=CCCc1ccc2C(=O)c3ccccc3C(=O)c2c1,-7.985818524
ClC(Cl)=C=C(Cl)C(Cl)Cl,-4.23
CCCCCCCCCCCCCCCCCC(=O)OC=C,-6.15
Cc1ccc2cc(C)c(C)cc2c1,-5.0007
OC(=O)c1ccc(c(c1)C(O)=O)[S](O)(=O)=O,0.6087
OCCOC(=O)CC(C[P]1(=O)Oc2ccccc2c3ccccc13)C(=O)OCCO,-4.461779562
NC(Nc1ccc(Cl)cc1)=NC(N)=NCCCCCCN=C(N)N=C(N)Nc2ccc(Cl)cc2,-2.800595088
CCC(C)C(C)(COC(N)=O)COC(N)=O,-2.366
C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],-3.71
CC(C)CCC(C)=O,-1.3252
C[Si](C)(C)CCCN,-1.9509
COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccccc2,-4.987825809
OC(=O)CCCOC1=C(Cl)C=C(Cl)C=C1,-3.57
[O-]c1ccc2ccc[nH+]c2c1,-2.5038
CCCCN(CCCC)c1ccc2c(Oc3cc(C)c(Nc4ccccc4)cc3C25OC(=O)c6ccccc56)c1,-7.404250358
COC1=CC(OC)=CC(OC)=C1,-2.68
Cc1ccccc1OP(Oc2ccccc2C)Oc3ccccc3C,-7.77984306
CC(O)SC=C,0.005493119
OC(=O)C1CCC([Se]1)C(O)=O,-0.545
COCCOCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,-8.26504866
CC1N(CN2C(=O)C3=C(C=CC=C3)N=C12)CC4=CC=CC=C4,-4.0
[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,-6.269
Nc1ccc(cc1)C(F)(F)F,-2.847330143
Nc1ccccc1[S](O)(=O)=O,-1.747168641
[Co++].[O-]C([O-])=O,-4.837536592
ClC1=CC=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1Cl,-8.3
CC(O)COC(=O)C=C,0.8856
C1CN(CCO1)Sc2sc3ccccc3n2,-3.810962795
NC(=O)c1ccccc1N,-0.913922317
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-3.18
[Na+].[Na+].[O-][S]([O-])(=O)=O,0.126333765
OC(=O)c1cccc2cccc(c3cccc4cccc(C(O)=O)c34)c12,-2.233440337
CC12CC(O)C3(F)C(CCC4=CC(=O)CCC43C)C2CCC1(O)C(=O)CO,-3.43
FC(F)(F)C(Cl)(Cl)Cl,-4.333192393
Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,-4.5152
[Cl-].C[N+](C)(C)c1ccc2C=CC(=O)C(=N/Nc3ccc(N)c(c3)[N+]([O-])=O)\c2c1,-1.39724242
CCCO[P](=O)(OC)OC,0.4733
CCCOCCC(=O)OCCC,-1.6848
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,-4.8789
CNC(=O)C(C)(C(C)C)C(C)C,-1.394867706
CCCCC(CC)(CO)CO,-1.260334336
Cc1cc(C)c(N)c(C)c1N,-0.820716356
CCCCC(O)CCCC,-2.49
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-2.3
CC12CCC3(O)C(CCC4=CC(=O)CCC43C)C1CCC2=O,-2.68
CC1(C)C2CC=C(CCC=O)C1C2,-3.46576061
OCC(CO)(CO)CO,-0.341616387
CCCCCCCCCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCCCCC,-6.553787585
FC(F)(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,-1.499743427
Cc1cc(C)c(C)c(C)n1,-1.3069
[Zn++].[Zn++].[Zn++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,-2.254040258
CCCCC(O)(Cn1cncn1)c2ccc(Cl)cc2Cl,-4.2668
O=CC=CC,0.32
CCCOC(=O)c1cc(O)c(O)c(O)c1,-1.7827
OC(=O)C1CC1C(=O)Nc2ccc(Cl)cc2Cl,-3.8697
CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.858
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1O,-3.55
CCOC(=O)c1ccc(O)c(I)c1,-3.4924
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Nc1c(N=Nc2cc(Nc3nc(Cl)nc(Nc4cccc(c4)[S](=O)(=O)CCO[S]([O-])(=O)=O)n3)ccc2[S]([O-])(=O)=O)c(cc5cc(c(N=Nc6ccc7c(cccc7[S]([O-])(=O)=O)c6[S]([O-])(=O)=O)c(O)c15)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.277021164
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,-5.82
ClC1=C(Cl)C2(Cl)C3CO[S](=O)(=O)OCC3C1(Cl)C2(Cl)Cl,-5.945
CC(CCNCCNCCC(C)CC(C)(C)C)CC(C)(C)C,-2.24
O=CCc1ccc2OCOc2c1,-1.96
CC(C)c1cccc(c1)C(C)C,-6.602799271
CO[P](=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-4.4321
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O,-3.7
ClC(Cl)(Cl)c1ccccc1,-3.567
